udp_tcp_ratio,syn_total_ratio,baseline_attack_ratio,bytes_per_packet,ntp_amplification_factor,dns_amplification_factor,snmp_amplification_factor,query_response_ratio,fragmentation_ratio,syn_ack_ratio,active_attack_protocols,syn_http_ratio,syn_only_ratio,http_payload_ratio,dns_query_ratio,ntp_monlist_ratio,snmp_ratio,ssdp_ratio,icmp_ratio,http_request_ratio,portmap_ratio,netbios_ratio,ldap_ratio,mssql_ratio,tftp_ratio,ratio_vs_baseline,ratio_50ms_1min,num_heavy_hitters,ip_concentration,new_ips_ratio,attack_entropy,max_protocol_ratio,protocol_diversity,label
0.2583124804504222,0.2084385798527644,999.0,122.41600623497597,0.0,0.0,0.0,0.0,0.0,2.000078839482813,3,2.3312636002101,0.1458681546724759,0.0625704251802884,0.0748537503756009,0.0,0.0,0.0,0.055639413686899,0.3128638634314903,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5,0.0,0.0,0.0,0.1458681546724759,4,benign
0.6432303518682123,0.3431385608476264,1.4821822283751218,91.96981822098633,0.0,0.0,0.0,0.0,0.0,9.396502373638649,3,10.819752899264762,0.2729362081283983,0.0252257339580227,0.1687286049077338,0.0,0.0,0.0,0.0371926452189397,0.1711142114719441,0.0,0.0,0.0,0.0,0.0,1.37,1.5,5,0.009,0.1818181818181818,0.2652761676395784,0.2729362081283983,4,syn
0.1553197941885508,0.2575508062694462,999.0,142.2222826205761,0.0,0.0,0.0,0.0,0.0,2.0000056584449464,3,1.7374339751235304,0.1634646633196587,0.0940839569503851,0.0494232604909754,0.0,0.0,0.0,0.0402478923322427,0.470424885417198,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5,0.0,0.0,0.0,0.1634646633196587,4,benign
0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0,benign
1.3683184017703718,0.1080753100196016,999.0,112.38246516316526,0.0,0.0,0.0,0.0,0.0,1.9999811761162565,3,1.88946910356832,0.0706674817894318,0.0374007077734026,0.2506095619596717,0.0,0.0,0.0,0.0550797847180756,0.1870259174454242,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5,0.0,0.0,0.0,0.2506095619596717,4,benign
0.0890003688588407,0.2881652581763979,1.5644660731976665,105.61082162956488,0.0,0.0,0.0,0.0,0.0,3.858036400561311,3,0.4991005073358014,0.0958582748913017,0.1920620666225992,0.0302537915996218,0.0,0.0,0.0,0.0238759510272015,0.5447678690406904,0.0,0.0,0.0,0.0,0.0,1.31,0.08,5,0.0069999999999999,0.1818181818181818,0.2689494538041146,0.1920620666225992,4,webddos
1.156727334450948,0.1274952867283198,999.0,120.58849790006148,0.0,0.0,0.0,0.0,0.0,1.994547115074675,3,1.7673959226268123,0.0814236999440245,0.0460698697454318,0.2373222435516605,0.0,0.0,0.0,0.0601925143973708,0.2303467731688639,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5,0.0,0.0,0.0,0.2373222435516605,4,benign
0.2591141895978228,0.2083309712104462,999.0,122.3850366601472,0.0,0.0,0.0,0.0,0.0,2.0001247292807656,3,2.3336231171923725,0.1458362859869421,0.0624935041620605,0.0751426722223796,0.0,0.0,0.0,0.0557803509169761,0.3124285457826658,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0.1458362859869421,4,benign
1.028541709816846,0.1131515380511635,999.0,106.97787921887624,0.0,0.0,0.0,0.0,0.0,2.0021561095810987,3,1.7576664920028944,0.0721303552247456,0.0410375663147288,0.210912836770282,0.0,0.0,0.0,0.0526575553992297,0.2051427769807893,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5,0.0,0.0,0.0,0.210912836770282,4,benign
0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0,benign
0.144613531047266,0.2251311309110274,999.0,125.33211773594792,0.0,0.0,0.0,0.0,0.0,1.999861471861472,3,1.7138090807417223,0.1421843481895084,0.0829639367577468,0.0462815897425101,0.0,0.0,0.0,0.0370051547878864,0.4147814770716813,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0.1421843481895084,4,benign
