total_packets,total_bytes,udp_packets,tcp_packets,icmp_packets,syn_packets,http_requests,dns_queries,baseline_packets,attack_packets,udp_tcp_ratio,syn_total_ratio,baseline_attack_ratio,bytes_per_packet,ntp_monlist_queries,ntp_responses,avg_ntp_response_size,dns_any_queries,dns_txt_queries,dns_responses,avg_dns_response_size,snmp_getbulk_requests,snmp_responses,avg_snmp_response_size,ssdp_msearch_packets,ssdp_responses,portmap_getport_calls,portmap_dump_calls,netbios_name_queries,netbios_dgram_packets,ldap_bind_requests,ldap_search_requests,mssql_sqlbatch_packets,mssql_rpc_packets,tftp_rrq_packets,tftp_wrq_packets,ntp_amplification_factor,dns_amplification_factor,snmp_amplification_factor,query_response_ratio,fragmentation_ratio,syn_ack_ratio,delta_pps_5w,delta_pps_10w,pps_variance,pps_baseline,ratio_vs_baseline,top_ip_pps_50ms,top_ip_pps_1s,top_ip_pps_1min,ratio_50ms_1min,num_heavy_hitters,ip_concentration,new_ips_ratio,attack_entropy,adaptive_threshold,label
1106353308,135675220297,309758168,735352255,61242885,193015358,390772499,127830715,689849838,5235356,0.42123780255491294,0.1744608676128259,131.76751265816497,122.63281477619987,0,0,0,0,0,127830697,108,0,0,0,0,89,0,0,0,0,0,5235267,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0000020930998805,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0.0,0.18181818181818182,0.283501765759323,0.0,ldap
1157785961,141115545676,342683622,751600456,63501883,197415967,398388613,137982051,713936640,16053660,0.45593854988294474,0.1705116261985837,44.47189239089404,121.88396683797758,0,0,0,0,0,137982024,108,0,0,0,0,270,0,0,0,0,0,16053390,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.000002117358838,584192.0,1168640.0,454399852544.0,5609384.0,1.98,205.0,12960.0,1406.0,0.15,5,0.006999999999999999,0.18181818181818182,0.30854989102904007,0.0,ldap
1209201614,146554028892,375598692,767842395,65760527,201814864,406001947,148133489,738018238,26862172,0.4891611800101243,0.1668992678006796,27.474257777814838,121.19900204830523,0,0,0,0,0,148133465,108,0,0,0,0,453,0,0,0,0,0,26861719,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.000002140578022,584342.0,1168640.0,454942588928.0,5747284.0,1.88,221.0,7904.0,2324.0,0.1,5,0.008,0.18181818181818182,0.32693937115070915,0.0,ldap
1260639054,151994278563,408531178,784088458,68019418,206215056,413615788,158289072,762105891,37681308,0.5210268992379429,0.1635797775308332,20.225038127657353,120.56922882146407,0,0,0,0,0,158289051,108,0,0,0,0,625,0,0,0,0,0,37680683,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.000002036710781,585984.0,1170176.0,454040158208.0,7174265.0,1.71,256.0,1728.0,3247.0,0.08,5,0.009000000000000001,0.18181818181818182,0.3415973082843505,0.0,ldap
1312019699,157428540045,441426831,800315040,70277828,210609712,421222589,168434110,786166395,48487155,0.5515663319284866,0.16052328494802576,16.213910570748066,119.98946369859344,0,0,0,0,0,168434095,108,0,0,0,0,803,0,0,0,0,0,48486352,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.000002070182078,584447.0,1168896.0,454860931072.0,6550294.0,1.76,232.0,9600.0,4206.0,0.06,5,0.008,0.18181818181818182,0.35366872752351863,0.0,ldap
1363427996,162865341453,474345621,816547306,72535069,215005857,428832256,178584262,810235530,59305628,0.5809162770050215,0.15769505806744488,13.662034402535962,119.45283647600853,0,0,0,0,0,178584249,108,0,0,0,0,983,0,0,0,0,0,59304645,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0000021859893504,586240.0,1170688.0,454784712704.0,5837492.0,1.84,251.0,3840.0,5114.0,0.05,5,0.009000000000000001,0.18181818181818182,0.363845979759355,0.0,ldap
1414782108,168296828832,507225019,832766771,74790318,219398673,436434977,188720186,834280807,70113436,0.6090841237468155,0.15507594544728298,11.89901471951824,118.95600593218698,0,0,0,0,0,188720178,108,0,0,0,0,1156,0,0,0,0,0,70112280,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0000020875261995,584448.0,1169152.0,454961004544.0,5713122.0,1.89,227.0,11680.0,6042.0,0.04,5,0.008,0.18181818181818182,0.37253183444741994,0.0,ldap
1466238129,173739384258,540169422,849019439,77049268,223800395,444053853,198880388,858378664,80933532,0.6362273903130268,0.1526357762586871,10.605970637732701,118.49329302089102,0,0,0,0,0,198880368,108,0,0,0,0,1347,0,0,0,0,0,80932185,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0000021358340785,584192.0,1170432.0,455035355136.0,5767698.0,1.86,263.0,5568.0,6951.0,0.04,5,0.009000000000000001,0.2727272727272727,0.38004023025340966,0.0,ldap
1517616083,179173543575,573062282,865248925,79304876,228195811,451662171,209022899,882437993,91740828,0.6623091522477188,0.15036464989808626,9.61881435166467,118.06249655763565,0,0,0,0,0,209022882,108,0,0,0,0,1516,0,0,0,0,0,91739312,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.000002129752143,584432.0,1168896.0,454261342208.0,5710824.0,1.89,255.0,13536.0,7870.0,0.03,5,0.009000000000000001,0.2727272727272727,0.3865720838613975,0.0,ldap
1569057180,184614685245,605990268,881503846,81563066,232598181,459281704,219177236,906530409,102557084,0.6874505094331715,0.14824072950611017,8.839276368271157,117.65962872366448,0,0,0,0,0,219177214,108,0,0,0,0,1697,0,0,0,0,0,102555387,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0000020722453518,583936.0,1168128.0,454809747456.0,5764136.0,1.86,233.0,7552.0,8770.0,0.03,5,0.008,0.2727272727272727,0.3923052064795379,0.0,ldap
