total_packets,total_bytes,udp_packets,tcp_packets,icmp_packets,syn_packets,http_requests,dns_queries,baseline_packets,attack_packets,udp_tcp_ratio,syn_total_ratio,baseline_attack_ratio,bytes_per_packet,ntp_monlist_queries,ntp_responses,avg_ntp_response_size,dns_any_queries,dns_txt_queries,dns_responses,avg_dns_response_size,snmp_getbulk_requests,snmp_responses,avg_snmp_response_size,ssdp_msearch_packets,ssdp_responses,portmap_getport_calls,portmap_dump_calls,netbios_name_queries,netbios_dgram_packets,ldap_bind_requests,ldap_search_requests,mssql_sqlbatch_packets,mssql_rpc_packets,tftp_rrq_packets,tftp_wrq_packets,ntp_amplification_factor,dns_amplification_factor,snmp_amplification_factor,query_response_ratio,fragmentation_ratio,syn_ack_ratio,delta_pps_5w,delta_pps_10w,pps_variance,pps_baseline,ratio_vs_baseline,top_ip_pps_50ms,top_ip_pps_1s,top_ip_pps_1min,ratio_50ms_1min,num_heavy_hitters,ip_concentration,new_ips_ratio,attack_entropy,adaptive_threshold,label
588761623,72474734451,150880332,405650822,32230469,106243097,217307733,57959498,365397791,9244861,0.37194632382625864,0.180451804006254,39.524422379092556,123.09690648943673,0,0,0,0,0,57959496,108,0,0,0,0,132,0,0,0,0,0,0,0,0,9244729,0,0.0,0.0,0.0,0.0,0.0,2.0000025036952094,668672.0,1336832.0,595241140224.0,3140480.0,2.94,244.0,13024.0,826.0,0.3,5,0.009000000000000001,0.18181818181818182,0.30959058285148733,0.0,tftp
642672103,78381576445,173429408,434700722,34541973,113851324,232871032,62112711,391567711,21647037,0.3989627788103835,0.17715305125046013,18.08874401609791,121.96200220783506,0,0,0,0,0,62112715,108,0,0,0,0,321,0,0,0,0,0,0,0,0,21646716,0,0.0,0.0,0.0,0.0,0.0,2.0000022836826816,668416.0,1339136.0,595826966528.0,6359746.0,1.93,228.0,6688.0,1913.0,0.12,5,0.008,0.18181818181818182,0.34170307293218805,0.0,tftp
696666855,84298449631,196010638,463804834,36851383,121473767,248463215,66271397,417783211,34064829,0.4226144783993347,0.174364211714938,12.264356618376096,121.00252656773803,0,0,0,0,0,66271408,108,0,0,0,0,512,0,0,0,0,0,0,0,0,34064317,0,0.0,0.0,0.0,0.0,0.0,2.0000025190655806,668672.0,1337344.0,595090800640.0,6555592.0,1.88,228.0,15456.0,2931.0,0.08,5,0.008,0.18181818181818182,0.3623297370106003,0.0,tftp
750661689,90215168265,218583673,492911958,39166058,129096779,264058658,70426044,443996571,46484669,0.4434537840934263,0.17197731133978253,9.551462461741956,120.1808612148315,0,0,0,0,0,70426051,108,0,0,0,0,699,0,0,0,0,0,0,0,0,46483970,0,0.0,0.0,0.0,0.0,0.0,2.0000024322867254,668416.0,1336832.0,596266385408.0,7400599.0,1.79,214.0,9600.0,3993.0,0.05,5,0.008,0.2727272727272727,0.3768221348974836,0.0,tftp
804632807,96129187085,241155894,522001796,41475117,136715530,279642948,74581154,470198219,58901437,0.46198288176004665,0.16991045954207531,7.982797075052685,119.46963415947319,0,0,0,0,0,74581153,108,0,0,0,0,888,0,0,0,0,0,0,0,0,58900549,0,0.0,0.0,0.0,0.0,0.0,2.0000024284029996,670464.0,1338880.0,595113803776.0,6678250.0,1.85,248.0,3520.0,5013.0,0.05,5,0.009000000000000001,0.2727272727272727,0.38752720898691034,0.0,tftp
858560999,102037885101,263711200,551064189,43785610,144327364,295210511,78731357,496374870,71314621,0.4785489699095653,0.16810379713043547,6.960352071421651,118.84756612500168,0,0,0,0,0,78731353,108,0,0,0,0,1078,0,0,0,0,0,0,0,0,71313543,0,0.0,0.0,0.0,0.0,0.0,2.000002411188079,668928.0,1337856.0,596343652352.0,6627858.0,1.87,221.0,12128.0,6080.0,0.04,5,0.008,0.2727272727272727,0.39571261750824616,0.0,tftp
912479128,107945783102,286260965,580123406,46094757,151938299,310776763,82882723,522549954,83719790,0.493448397425978,0.16651153362052573,6.241653902858571,118.29945451859146,0,0,0,0,0,82882716,108,0,0,0,0,1270,0,0,0,0,0,0,0,0,83718520,0,0.0,0.0,0.0,0.0,0.0,2.00000251418163,668416.0,1338880.0,595653165056.0,6644608.0,1.85,209.0,5984.0,7125.0,0.03,5,0.008,0.2727272727272727,0.4021296971020034,0.0,tftp
966472167,113862563690,308842144,609223323,48406700,159559531,326367661,87041490,548764711,96136381,0.50694405867321,0.16509480194891116,5.708189816298577,117.81256364933684,0,0,0,0,0,87041495,108,0,0,0,0,1465,0,0,0,0,0,0,0,0,96134916,0,0.0,0.0,0.0,0.0,0.0,2.000002293817345,668938.0,1337890.0,595756187648.0,7370384.0,1.79,216.0,14208.0,8167.0,0.03,5,0.008,0.2727272727272727,0.4072714709833229,0.0,tftp
1020412337,119772502641,331409071,638283588,50719678,167170403,341937026,91194119,574944304,108554685,0.5192191640684956,0.16382632484773652,5.296356430862473,117.37657248748062,0,0,0,0,0,91194121,108,0,0,0,0,1655,0,0,0,0,0,0,0,0,108553030,0,0.0,0.0,0.0,0.0,0.0,2.0000024047347864,668416.0,1337088.0,595908296704.0,8263926.0,1.71,223.0,8832.0,9223.0,0.02,5,0.008,0.2727272727272727,0.411463155722717,0.0,tftp
1074365041,125684431180,353976230,667360824,53027987,174785935,357514025,95347553,601135140,120970429,0.5304120608673907,0.1626876604597189,4.969273441197766,116.98484815088096,0,0,0,0,0,95347557,108,0,0,0,0,1841,0,0,0,0,0,0,0,0,120968588,0,0.0,0.0,0.0,0.0,0.0,2.000002437270019,670720.0,1339136.0,595222986752.0,6745966.0,1.84,251.0,2720.0,10284.0,0.02,5,0.009000000000000001,0.2727272727272727,0.4149235402777747,0.0,tftp
