total_packets,total_bytes,udp_packets,tcp_packets,icmp_packets,syn_packets,http_requests,dns_queries,baseline_packets,attack_packets,udp_tcp_ratio,syn_total_ratio,baseline_attack_ratio,bytes_per_packet,ntp_monlist_queries,ntp_responses,avg_ntp_response_size,dns_any_queries,dns_txt_queries,dns_responses,avg_dns_response_size,snmp_getbulk_requests,snmp_responses,avg_snmp_response_size,ssdp_msearch_packets,ssdp_responses,portmap_getport_calls,portmap_dump_calls,netbios_name_queries,netbios_dgram_packets,ldap_bind_requests,ldap_search_requests,mssql_sqlbatch_packets,mssql_rpc_packets,tftp_rrq_packets,tftp_wrq_packets,ntp_amplification_factor,dns_amplification_factor,snmp_amplification_factor,query_response_ratio,fragmentation_ratio,syn_ack_ratio,delta_pps_5w,delta_pps_10w,pps_variance,pps_baseline,ratio_vs_baseline,top_ip_pps_50ms,top_ip_pps_1s,top_ip_pps_1min,ratio_50ms_1min,num_heavy_hitters,ip_concentration,new_ips_ratio,attack_entropy,adaptive_threshold,label
550546906,68217745639,136314887,383739697,30492322,100504059,205572807,54819532,345652382,2348057,0.3552274838013436,0.1825531265450432,147.2078326888998,123.90905279013592,0,0,0,0,0,54819545,108,2348057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.04283247881754582,0.0,2.000002407865849,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0.0,0.18181818181818182,0.28062658991722716,0.0,snmp
605352402,74439743908,160101751,412474025,32776626,108029635,220967096,58922505,371534394,16105939,0.38814989865119387,0.17845743180845594,23.068161005701064,122.96927155498426,0,0,0,0,0,58922524,108,16105939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.27334095531956504,0.0,2.000002388236414,743168.0,1484288.0,731251081216.0,6434916.0,2.14,259.0,3808.0,1416.0,0.18,5,0.009000000000000001,0.18181818181818182,0.33031468849629747,0.0,snmp
660030418,80647086198,183827751,441148011,35054656,115539566,236327891,63018142,397359465,29824979,0.4167031164513173,0.1750518807149885,13.32304257448094,122.18692350933438,0,0,0,0,0,63018159,108,29824979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.473275948921326,0.0,2.000002215693658,741120.0,1482240.0,731939274752.0,8258103.0,1.77,248.0,12928.0,2565.0,0.1,5,0.008,0.18181818181818182,0.3577091212224576,0.0,snmp
714754290,86859675029,207576303,469844676,37333312,123055472,251700473,67118543,423207103,43554515,0.44179771231461185,0.17216471971088135,9.716721745150876,121.52382468246536,0,0,0,0,0,67118573,108,43554515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.6489189661407134,0.0,2.000002437927878,740447.0,1483556.0,731068694528.0,8271427.0,1.78,248.0,6560.0,3731.0,0.07,5,0.008,0.2727272727272727,0.3758068723021969,0.0,snmp
769587043,93085519269,231369177,498599195,39618671,130586234,267106327,71223666,449108321,57310564,0.46403840864604684,0.16968351427922884,7.83639681158957,120.95515395650963,0,0,0,0,0,71223684,108,57310564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.8046559905550519,0.0,2.0000024198598325,741120.0,1481984.0,730960232448.0,7422230.0,1.85,289.0,16096.0,4897.0,0.06,5,0.01,0.2727272727272727,0.388635093596272,0.0,snmp
824291191,99296154797,255106904,527284588,41899699,138099493,282470652,75321209,474949051,71033585,0.4838125555075014,0.1675372665725843,6.686260463976301,120.46247234128212,0,0,0,0,0,75321224,108,71033585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.9430752877834274,0.0,2.0000022737256318,741376.0,1484800.0,732305162240.0,8259166.0,1.77,300.0,8800.0,6048.0,0.05,5,0.01,0.2727272727272727,0.3980925226632934,0.0,snmp
878991193,105506066367,278841462,555971690,44178041,145612920,297837961,79417200,500785125,84758739,0.5015389578559297,0.1656591341979464,5.9083597857679315,120.03085719995377,0,0,0,0,0,79417228,108,84758739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0672588446426259,0.0,2.0000022800200594,743113.0,1483721.0,729722126336.0,7364142.0,1.86,230.0,2048.0,7235.0,0.03,5,0.006999999999999999,0.2727272727272727,0.4053038640962743,0.0,snmp
933839570,111732965467,302639686,584735210,46464674,153146049,313248635,83526345,526692806,98516179,0.5175670642443441,0.16399610160019243,5.346256943237719,119.64899438454937,0,0,0,0,0,83526379,108,98516179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.1794618679686808,0.0,2.0000024943541077,740608.0,1481472.0,731426127872.0,7341668.0,1.87,244.0,11616.0,8390.0,0.03,5,0.008,0.2727272727272727,0.4109448513651412,0.0,snmp
988500262,117937848474,326369722,613390470,48740070,160651021,328599724,87622825,552504324,112238291,0.5320749799063555,0.16251995793603544,4.922601004322135,119.30988084452324,0,0,0,0,0,87622847,108,112238291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.2809249510005078,0.0,2.000002452523991,743192.0,1484311.0,731459682304.0,7362334.0,1.85,289.0,4640.0,9535.0,0.03,5,0.009000000000000001,0.2727272727272727,0.41542591073058144,0.0,snmp
1043241682,124152874855,350123425,642097019,51021238,168169589,343977166,91722644,578362235,125971155,0.5452811874836005,0.161199070073199,4.591227531413838,119.00681979748582,0,0,0,0,0,91722664,108,125971155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.3733918042328122,0.0,2.0000024142325166,741064.0,1481984.0,733392338944.0,7285803.0,1.88,261.0,14624.0,244.0,1.07,5,0.008,0.2727272727272727,0.4190511869291689,0.0,snmp
