total_packets,total_bytes,udp_packets,tcp_packets,icmp_packets,syn_packets,http_requests,dns_queries,baseline_packets,attack_packets,udp_tcp_ratio,syn_total_ratio,baseline_attack_ratio,bytes_per_packet,ntp_monlist_queries,ntp_responses,avg_ntp_response_size,dns_any_queries,dns_txt_queries,dns_responses,avg_dns_response_size,snmp_getbulk_requests,snmp_responses,avg_snmp_response_size,ssdp_msearch_packets,ssdp_responses,portmap_getport_calls,portmap_dump_calls,netbios_name_queries,netbios_dgram_packets,ldap_bind_requests,ldap_search_requests,mssql_sqlbatch_packets,mssql_rpc_packets,tftp_rrq_packets,tftp_wrq_packets,ntp_amplification_factor,dns_amplification_factor,snmp_amplification_factor,query_response_ratio,fragmentation_ratio,syn_ack_ratio,delta_pps_5w,delta_pps_10w,pps_variance,pps_baseline,ratio_vs_baseline,top_ip_pps_50ms,top_ip_pps_1s,top_ip_pps_1min,ratio_50ms_1min,num_heavy_hitters,ip_concentration,new_ips_ratio,attack_entropy,adaptive_threshold,label
1242999214,151476435883,355167243,818941369,68890602,221336703,387332883,147829967,790580829,4541230,0.433690684638011,0.17806664759483912,174.08958123680148,121.8636618405778,12,0,0,0,0,147830399,108,0,0,0,0,67,57,0,75,57,0,60,78,0,0,0,0.0,0.0,0.0,8.117410276353242e-08,0.0,2.0000029728507256,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0.0,0.18181818181818182,0.273361189983128,0.0,udp_flood
1308554202,165534004487,391313252,846313726,70927224,228936189,398733095,150567071,814961448,33595344,0.4623737509841593,0.17495353929557744,24.258166488784873,126.50145040533828,78,0,0,0,0,150568218,108,0,0,0,0,527,500,0,558,499,0,506,514,0,0,0,0.0,0.0,0.0,5.180376113636412e-07,0.0,2.0000011094800785,1561400.0,3128404.0,3252619837440.0,13359373.0,2.16,499.0,17344.0,2883.0,0.17,5,0.008,0.18181818181818182,0.2736342846478508,0.0,udp_flood
1373992439,179567990300,427404162,873630767,72957510,236520017,410110547,153300740,839296852,62599412,0.4892274610104248,0.17214069763887543,13.407423890818656,130.6906684513422,138,0,0,0,0,153303792,108,0,0,0,0,961,934,0,1065,951,0,954,944,0,0,0,0.0,0.0,0.0,9.001734281954356e-07,0.0,2.000017106520868,1566030.0,3128086.0,3244689981440.0,15323335.0,1.88,416.0,3712.0,5340.0,0.08,5,0.006999999999999999,0.18181818181818182,0.27388761975567893,0.0,udp_flood
1439543015,193624468319,463549546,901002665,74990804,244118536,421510044,156038680,863680649,91647475,0.514481881138498,0.16958057762518475,9.423943747495498,134.50412130894193,204,0,0,0,0,156042738,108,0,0,0,0,1429,1391,0,1542,1406,0,1410,1376,0,0,0,0.0,0.0,0.0,1.3073341484177238e-06,0.0,2.000014812585887,1562214.0,3121122.0,3248279781376.0,15370542.0,1.88,464.0,23456.0,7826.0,0.06,5,0.006999999999999999,0.18181818181818182,0.27412475298916017,0.0,udp_flood
1505091394,207680356118,499693249,928371526,77026619,251717657,432906543,158776505,888059820,120695091,0.538247064893285,0.1672441009253422,7.357878540395649,137.98521268934982,266,0,0,0,0,158782360,108,0,0,0,0,1853,1827,0,2048,1859,0,1857,1808,0,0,0,0.0,0.0,0.0,1.6752490641907577e-06,0.0,2.0000117672215074,1559976.0,3127502.0,3249296637952.0,15373899.0,1.88,458.0,10656.0,10308.0,0.04,5,0.006999999999999999,0.18181818181818182,0.2743472900916511,0.0,udp_flood
1570614202,221732432327,535829122,955727450,79057630,259311916,444298919,161513011,912428884,149736653,0.5606505515772305,0.16510223559025222,6.09355736033448,141.17561909515956,335,0,0,0,0,161520249,108,0,0,0,0,2326,2294,0,2530,2309,0,2311,2238,0,0,0,0.0,0.0,0.0,2.0740433603467267e-06,0.0,2.0000086845595586,1561016.0,3123976.0,3246598914048.0,17280010.0,1.79,465.0,30528.0,12733.0,0.04,5,0.006999999999999999,0.18181818181818182,0.2745558380997484,0.0,udp_flood
1636217557,235790200505,572996230,982112016,81109311,266371579,457276715,164867553,936098419,178560384,0.5834326641616001,0.1627971646315735,5.242475391405969,144.10687594461498,395,0,0,0,0,164877517,108,0,0,0,0,2748,2715,0,3031,2749,0,2754,2667,0,0,0,0.0,0.0,0.0,2.39571778607025e-06,0.0,2.0000141983122344,1541864.0,3089924.0,3174056853504.0,15477438.0,1.85,410.0,17184.0,1366.0,0.3,5,0.006999999999999999,0.18181818181818182,0.27446565074799983,0.0,udp_flood
1701832888,249845802201,610721676,1007943213,83167999,273132725,471109757,168559682,959372202,207258893,0.6059088132378744,0.16049326988914084,4.628859047317212,146.8098330704019,462,0,0,0,0,168571221,108,0,0,0,0,3215,3169,0,3521,3188,0,3199,3098,0,0,0,0.0,0.0,0.0,2.740681340855922e-06,0.0,2.000014608389177,1545524.0,3088032.0,3167490146304.0,15196674.0,1.88,444.0,3872.0,3801.0,0.12,5,0.006999999999999999,0.18181818181818182,0.2742267357520501,0.0,udp_flood
1767451579,263900541230,648449795,1033774436,85227348,279893304,484942137,172254564,982645669,235957299,0.6272642971411222,0.1583598143935348,4.164506345701135,149.3113273175559,525,0,0,0,0,172269033,108,0,0,0,0,3641,3599,0,4017,3625,0,3640,3523,0,0,0,0.0,0.0,0.0,3.047558756540997e-06,0.0,2.000019650538117,1542630.0,3087398.0,3168881082368.0,17027062.0,1.79,464.0,23680.0,6266.0,0.07,5,0.006999999999999999,0.18181818181818182,0.27399834851806054,0.0,udp_flood
1833048668,277954555869,686176415,1059592072,87280181,286649058,498767434,175946596,1005904509,264659052,0.64758545588665,0.15637831280975023,3.800756110166978,151.6351206169939,590,0,0,0,0,175963050,108,0,0,0,0,4094,4055,0,4504,4074,0,4082,3942,0,0,0,0.0,0.0,0.0,3.3529766618616805e-06,0.0,2.0000168151277316,1541890.0,3087664.0,3172539826176.0,15352804.0,1.86,492.0,10752.0,8661.0,0.06,5,0.008,0.18181818181818182,0.2737800140897701,0.0,udp_flood
1898655516,292006868363,723896849,1085421074,89337593,293410707,512597092,179639372,1029172112,293352410,0.6669272104071936,0.1545360411762025,3.508313130953995,153.7966555292698,649,0,0,0,0,179659342,108,0,0,0,0,4525,4483,0,4999,4505,0,4539,4382,0,0,0,0.0,0.0,0.0,3.6123921682847978e-06,0.0,2.000006100682141,1543962.0,3086146.0,3169425293312.0,15185347.0,1.88,444.0,30624.0,11075.0,0.04,5,0.006999999999999999,0.18181818181818182,0.2735718214656077,0.0,udp_flood
1964269917,306061327309,761614076,1111258804,91397037,300174636,526430174,183330685,1052444850,322048442,0.6853615676731233,0.1528174073237614,3.2679706303314457,155.81429245551084,716,0,0,0,0,183351693,108,0,0,0,0,4973,4936,0,5492,4946,0,4974,4798,0,0,0,0.0,0.0,0.0,3.905063478197608e-06,0.0,1.9999950695489426,1543604.0,3090492.0,3170105819136.0,15186136.0,1.88,430.0,17248.0,13494.0,0.03,5,0.006999999999999999,0.18181818181818182,0.27337247218201244,0.0,udp_flood
2031213765,320086741165,807558084,1130156149,93499532,305211217,535877419,190867982,1075304900,351239517,0.7145544310089844,0.1502605103702613,3.0614576320579556,157.58397598541285,780,0,0,0,0,190891154,108,0,0,0,0,5425,5380,0,5984,5383,0,5422,5245,0,0,0,0.0,0.0,0.0,4.086098196043175e-06,0.0,1.9999907539867583,1591434.0,3174586.0,3334893731840.0,17169700.0,1.81,464.0,4288.0,15938.0,0.03,5,0.006999999999999999,0.18181818181818182,0.27331889469089493,0.0,udp_flood
2098836783,334093121842,857783620,1145424849,95628314,309344047,543032572,200412325,1097944561,380679826,0.748878130895168,0.1473883293382323,2.8841679700673186,159.18013470511966,846,0,0,0,0,200439590,108,0,0,0,0,5880,5837,0,6493,5845,0,5878,5678,0,0,0,0.0,0.0,0.0,4.220723061746434e-06,0.0,1.9999913430097191,1583612.0,3164828.0,3336655339520.0,17641040.0,1.78,430.0,24160.0,18390.0,0.02,5,0.006999999999999999,0.18181818181818182,0.27333793397155975,0.0,udp_flood
2166355987,348078871588,907933221,1160670572,97752194,313471249,550178613,209940405,1120548005,410077393,0.7822488507100703,0.14469978659144536,2.7325281132968966,160.67482614896755,909,0,0,0,0,209971534,108,0,0,0,0,6332,6281,0,6980,6277,0,6339,6134,0,0,0,0.0,0.0,0.0,4.3291582562805875e-06,0.0,1.9999891856695613,1582888.0,3172556.0,3344541941760.0,17691764.0,1.77,451.0,10944.0,20862.0,0.02,5,0.006999999999999999,0.18181818181818182,0.273356294249995,0.0,udp_flood
