total_packets,total_bytes,udp_packets,tcp_packets,icmp_packets,syn_packets,http_requests,dns_queries,baseline_packets,attack_packets,udp_tcp_ratio,syn_total_ratio,baseline_attack_ratio,bytes_per_packet,ntp_monlist_queries,ntp_responses,avg_ntp_response_size,dns_any_queries,dns_txt_queries,dns_responses,avg_dns_response_size,snmp_getbulk_requests,snmp_responses,avg_snmp_response_size,ssdp_msearch_packets,ssdp_responses,portmap_getport_calls,portmap_dump_calls,netbios_name_queries,netbios_dgram_packets,ldap_bind_requests,ldap_search_requests,mssql_sqlbatch_packets,mssql_rpc_packets,tftp_rrq_packets,tftp_wrq_packets,ntp_amplification_factor,dns_amplification_factor,snmp_amplification_factor,query_response_ratio,fragmentation_ratio,syn_ack_ratio,delta_pps_5w,delta_pps_10w,pps_variance,pps_baseline,ratio_vs_baseline,top_ip_pps_50ms,top_ip_pps_1s,top_ip_pps_1min,ratio_50ms_1min,num_heavy_hitters,ip_concentration,new_ips_ratio,attack_entropy,adaptive_threshold,label
736550416,91162303855,182823771,512964397,40762248,134348181,274804674,73282938,462055933,3734991,0.3564063550398801,0.18240188055232867,123.71005258111732,123.76926531394425,0,0,0,0,0,73282948,108,0,0,0,0,50,0,0,0,0,0,0,0,0,3734941,0,0.0,0.0,0.0,0.0,0.0,2.0000028433622266,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0.0,0.18181818181818182,0.28310353564665236,0.0,tftp
783800779,96633377393,199061387,541694068,43045324,141872552,290196427,77386392,487930617,9946831,0.3674793555243437,0.18100588287371427,49.05387625465839,123.2881874859683,0,0,0,0,0,77386402,108,0,0,0,0,145,0,0,0,0,0,0,0,0,9946686,0,0.0,0.0,0.0,0.0,0.0,2.000002763047087,334080.0,669184.0,148590034944.0,3088885.0,2.0,130.0,3008.0,888.0,0.15,5,0.01,0.18181818181818182,0.3029283997042797,0.0,tftp
830995984,102098574487,215281070,570389452,45325462,149387967,305569447,81485141,513777475,16149455,0.3774282102257389,0.17976978213651632,31.813920345918795,122.86289759855205,0,0,0,0,0,81485170,108,0,0,0,0,239,0,0,0,0,0,0,0,0,16149216,0,0.0,0.0,0.0,0.0,0.0,2.0000027713113844,334336.0,668160.0,148499529728.0,3289176.0,1.88,157.0,7744.0,1415.0,0.11,5,0.012,0.18181818181818182,0.31720548477976407,0.0,tftp
878179856,107562383454,231499037,599076992,47603827,156901518,320936867,85584185,539619081,22349775,0.38642618576812243,0.17866672405202608,24.14427353295503,122.48331901386724,0,0,0,0,0,85584202,108,0,0,0,0,333,0,0,0,0,0,0,0,0,22349442,0,0.0,0.0,0.0,0.0,0.0,2.000002702335696,334080.0,667904.0,148629340160.0,3299530.0,1.87,143.0,5120.0,1959.0,0.07,5,0.011000000000000001,0.18181818181818182,0.32831854066529315,0.0,tftp
925423924,113032672150,247739755,627799807,49884362,164424194,336324265,89688073,565489371,28563151,0.39461585084558654,0.17767445787364364,19.797863723088536,122.14150641517239,0,0,0,0,0,89688091,108,0,0,0,0,429,0,0,0,0,0,0,0,0,28562722,0,0.0,0.0,0.0,0.0,0.0,2.000002846300503,335104.0,668928.0,148298907648.0,3311728.0,1.87,137.0,1440.0,2500.0,0.05,5,0.01,0.18181818181818182,0.33732517524771816,0.0,tftp
972681232,118504942886,263988745,656525227,52167260,171947653,351712202,93795158,591369934,34774479,0.40209992570475894,0.17677698236908101,17.005860360984848,121.83327794074266,0,0,0,0,0,93795175,108,0,0,0,0,521,0,0,0,0,0,0,0,0,34773958,0,0.0,0.0,0.0,0.0,0.0,2.000002803182638,334080.0,667904.0,148562771968.0,3311490.0,1.87,137.0,6112.0,3029.0,0.05,5,0.01,0.18181818181818182,0.34478623132684133,0.0,tftp
1019934842,123976580096,280228464,685255482,54450896,179472210,367103865,97897586,617246229,40988623,0.4089401272385589,0.17596438773291756,15.058964752243568,121.5534316416656,0,0,0,0,0,97897614,108,0,0,0,0,619,0,0,0,0,0,0,0,0,40988004,0,0.0,0.0,0.0,0.0,0.0,2.0000026967999815,334080.0,669184.0,148538933248.0,3312686.0,1.87,123.0,3072.0,176.0,0.7,5,0.009000000000000001,0.18181818181818182,0.35108563117297087,0.0,tftp
1066809616,128983776482,307068376,703028345,56712895,184254257,375670915,107308567,641549379,47200463,0.43677950993569115,0.17271521950735771,13.59201453172186,120.90608722259586,0,0,0,0,0,107308574,108,0,0,0,0,709,0,0,0,0,0,0,0,0,47199754,0,0.0,0.0,0.0,0.0,0.0,2.0000025942446475,334080.0,667904.0,148420804608.0,3312292.0,1.87,137.0,7360.0,714.0,0.19,5,0.01,0.18181818181818182,0.35760039954520567,0.0,tftp
1113660944,133928931642,335404931,719282064,58973949,188656274,383290146,117467360,665646753,53416399,0.4663051503533668,0.16940189472964043,12.46146811581215,120.2600597278376,0,0,0,0,0,117467379,108,0,0,0,0,807,0,0,0,0,0,0,0,0,53415592,0,0.0,0.0,0.0,0.0,0.0,2.000002798744657,334336.0,668160.0,149099692032.0,3710605.0,1.79,123.0,4576.0,1245.0,0.1,5,0.009000000000000001,0.18181818181818182,0.36353257863455873,0.0,tftp
1160530960,138876270909,363748925,735549659,61232376,193061914,390916899,127629741,689755469,59632591,0.4945266720598126,0.16635653907931935,11.56675330441369,119.66614911247176,0,0,0,0,0,127629756,108,0,0,0,0,905,0,0,0,0,0,0,0,0,59631686,0,0.0,0.0,0.0,0.0,0.0,2.0000026520025016,335322.0,669184.0,148595294208.0,3349154.0,1.85,143.0,1536.0,1785.0,0.08,5,0.011000000000000001,0.18181818181818182,0.3688378867701738,0.0,tftp
