total_packets,total_bytes,udp_packets,tcp_packets,icmp_packets,syn_packets,http_requests,dns_queries,baseline_packets,attack_packets,udp_tcp_ratio,syn_total_ratio,baseline_attack_ratio,bytes_per_packet,ntp_monlist_queries,ntp_responses,avg_ntp_response_size,dns_any_queries,dns_txt_queries,dns_responses,avg_dns_response_size,snmp_getbulk_requests,snmp_responses,avg_snmp_response_size,ssdp_msearch_packets,ssdp_responses,portmap_getport_calls,portmap_dump_calls,netbios_name_queries,netbios_dgram_packets,ldap_bind_requests,ldap_search_requests,mssql_sqlbatch_packets,mssql_rpc_packets,tftp_rrq_packets,tftp_wrq_packets,ntp_amplification_factor,dns_amplification_factor,snmp_amplification_factor,query_response_ratio,fragmentation_ratio,syn_ack_ratio,delta_pps_5w,delta_pps_10w,pps_variance,pps_baseline,ratio_vs_baseline,top_ip_pps_50ms,top_ip_pps_1s,top_ip_pps_1min,ratio_50ms_1min,num_heavy_hitters,ip_concentration,new_ips_ratio,attack_entropy,adaptive_threshold,label
782019735,96797447649,195466368,543378891,43174476,142313702,291099624,77623916,489442330,5770058,0.35972388923735354,0.18198223859401708,84.82450782990396,123.77877861228144,0,0,0,0,0,77623912,108,0,0,0,0,92,5769966,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0000026420540777,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0.0,0.18181818181818182,0.2896955961410758,0.0,portmap
833969845,102793558704,216244797,572254169,45470879,149876281,306568801,81748285,515452209,16468810,0.37788243181850895,0.17971426892539502,31.298691830192954,123.25812416394983,0,0,0,0,0,81748274,108,0,0,0,0,246,16468564,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.00000257546087,576000.0,1152164.0,442191675392.0,5317952.0,2.01,202.0,11584.0,1455.0,0.14,5,0.008,0.18181818181818182,0.3178175987908185,0.0,portmap
885754269,108770301120,236963521,601032920,47757828,157413810,321984413,85859846,541376039,27139402,0.3942604691270488,0.1777172467683585,19.947972287672368,122.79963521124164,0,0,0,0,0,85859841,108,0,0,0,0,405,27138997,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.000002668130327,575744.0,1153536.0,442275299328.0,5726678.0,1.85,212.0,5504.0,2362.0,0.09,5,0.009000000000000001,0.18181818181818182,0.3369668408231148,0.0,portmap
937641141,114759092678,257716199,629875943,50048999,164967818,337437318,89981262,567355400,37821770,0.4091539006435748,0.1759391848186832,15.000762788203724,122.39127280145657,0,0,0,0,0,89981257,108,0,0,0,0,556,37821214,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.000002618696003,576085.0,1152085.0,441877692416.0,5667959.0,1.88,197.0,13216.0,3256.0,0.06,5,0.008,0.18181818181818182,0.3512897999283967,0.0,portmap
989539424,120748781335,278478015,658720068,52341341,172522195,352890042,94098720,593332042,48521546,0.422756233684382,0.17434595410318893,12.228217996186684,122.02523558576277,0,0,0,0,0,94098714,108,0,0,0,0,724,48520822,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.000002793847327,576256.0,1152768.0,442727006208.0,6391564.0,1.79,219.0,8416.0,4177.0,0.05,5,0.009000000000000001,0.18181818181818182,0.36249089559240744,0.0,portmap
1041320629,126725275743,299200866,687492453,54627310,180057808,368304184,98209817,619251547,59195722,0.4352060370908537,0.17291293669358393,10.461086140650501,121.69669188700956,0,0,0,0,0,98209805,108,0,0,0,0,883,59194839,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0000025769534964,577872.0,1154128.0,442066534400.0,5792970.0,1.83,207.0,2272.0,246.0,0.84,5,0.008,0.18181818181818182,0.371465239508041,0.0,portmap
1092744094,132239569187,330515673,705331494,56896927,184857051,376907674,107623664,643606857,69874227,0.4685962215094283,0.16916774203128293,9.210933481954655,121.01604567171424,0,0,0,0,0,107623652,108,0,0,0,0,1037,69873191,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0000025208699634,576256.0,1152512.0,442638893056.0,6348476.0,1.8,214.0,10112.0,1173.0,0.18,5,0.009000000000000001,0.2727272727272727,0.38001990245671874,0.0,portmap
1144237342,137700929008,363425528,721648412,59163402,189276122,384557057,117822086,667797952,80575411,0.5036046944145427,0.16541683709532354,8.287862807178234,120.34297776658298,0,0,0,0,0,117822076,108,0,0,0,0,1196,80574215,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.000002472581188,576256.0,1156096.0,443410186240.0,5768490.0,1.85,200.0,4928.0,2107.0,0.09,5,0.008,0.2727272727272727,0.38746699451096417,0.0,portmap
1195570769,143145164609,396223007,737920541,61427221,193683137,392184953,127984053,691913110,91245187,0.5369453552045789,0.16200056242760147,7.58300939204607,119.72956208082066,0,0,0,0,0,127984036,108,0,0,0,0,1357,91243831,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.000002550560868,576256.0,1152512.0,442348535808.0,5723232.0,1.85,217.0,12544.0,2988.0,0.07,5,0.009000000000000001,0.2727272727272727,0.39384869057630706,0.0,portmap
1246929478,148592180857,429046082,754192929,63690467,198090333,399812202,138152647,716038894,101923402,0.5688810720738009,0.15886249903861843,7.025264855268469,119.16646729318882,0,0,0,0,0,138152648,108,0,0,0,0,1519,101921883,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0000024938148595,576000.0,1154048.0,442638991360.0,5664863.0,1.88,195.0,7008.0,3903.0,0.05,5,0.008,0.2727272727272727,0.3993817408532867,0.0,portmap
