total_packets,total_bytes,udp_packets,tcp_packets,icmp_packets,syn_packets,http_requests,dns_queries,baseline_packets,attack_packets,udp_tcp_ratio,syn_total_ratio,baseline_attack_ratio,bytes_per_packet,ntp_monlist_queries,ntp_responses,avg_ntp_response_size,dns_any_queries,dns_txt_queries,dns_responses,avg_dns_response_size,snmp_getbulk_requests,snmp_responses,avg_snmp_response_size,ssdp_msearch_packets,ssdp_responses,portmap_getport_calls,portmap_dump_calls,netbios_name_queries,netbios_dgram_packets,ldap_bind_requests,ldap_search_requests,mssql_sqlbatch_packets,mssql_rpc_packets,tftp_rrq_packets,tftp_wrq_packets,ntp_amplification_factor,dns_amplification_factor,snmp_amplification_factor,query_response_ratio,fragmentation_ratio,syn_ack_ratio,delta_pps_5w,delta_pps_10w,pps_variance,pps_baseline,ratio_vs_baseline,top_ip_pps_50ms,top_ip_pps_1s,top_ip_pps_1min,ratio_50ms_1min,num_heavy_hitters,ip_concentration,new_ips_ratio,attack_entropy,adaptive_threshold,label
0,0,0,0,0,0,0,0,0,0,0.0,0.0,999.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,benign
0,0,0,0,0,0,0,0,0,0,0.0,0.0,999.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,benign
35916034,4456737658,8777043,25142211,1996780,6584778,13470031,3591932,22645343,0,0.349095908868158,0.1833381157841648,999.0,124.08768902490738,0,0,0,0,0,3591930,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.000003644776443,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,benign
77178477,9576827912,18857295,54029120,4292062,14150457,28944926,7717215,48662068,0,0.34902095388560833,0.18334719147152903,999.0,124.08676983869479,0,0,0,0,0,7717229,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0000021200751186,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,benign
118465038,14700355545,28948341,82929585,6587113,21719440,44428948,11845845,74694420,0,0.34907133563974785,0.18334050591365192,999.0,124.09024462559157,0,0,0,0,0,11845846,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0000023941714082,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,benign
159777663,19826519732,39042392,111846350,8888921,29293191,59918114,15976778,100742694,0,0.34907166840938486,0.1833372102832672,999.0,124.08818203831157,0,0,0,0,0,15976779,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.000001297230631,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,benign
200997376,24941533251,49118828,140697768,11180780,36849664,75373427,20099460,126733454,0,0.34910879325391997,0.18333405506746517,999.0,124.08885005046037,0,0,0,0,0,20099464,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0000021709855167,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,benign
242263609,30062322236,59200795,169587921,13474893,44415872,90852398,24225062,152752378,0,0.34908615337055754,0.18333695342580322,999.0,124.08930239291531,0,0,0,0,0,24225061,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.000002611682407,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,benign
283618668,35194090003,69303318,198539696,15775654,51998747,106360574,28358475,178828969,0,0.3490652972491708,0.18334035402775392,999.0,124.08946932576384,0,0,0,0,0,28358475,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.000002576988493,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,benign
324907583,40317757377,79393926,227438641,18075016,59567579,121842048,32486720,204862985,0,0.349078440017587,0.18333699216863153,999.0,124.08992429394915,0,0,0,0,0,32486718,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.000002585302301,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,benign
366173208,45438237164,89480413,256321998,20370797,67132176,137316160,36614614,230880898,0,0.3490937714990814,0.18333448360864238,999.0,124.08946414233561,0,0,0,0,0,36614608,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0000025025288948,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,benign
407498752,50566243859,99576689,285253229,22668834,74709506,152814613,40746314,256937699,0,0.3490817241546458,0.18333677252587022,999.0,124.08932201834081,0,0,0,0,0,40746314,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0000024093348556,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,benign
448837632,55696182104,109674554,314194629,24968449,82289285,168319993,44877978,283003097,0,0.34906565509749693,0.18333864884128076,999.0,124.08982253965728,0,0,0,0,0,44877977,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0000023089302497,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,benign
