total_packets,total_bytes,udp_packets,tcp_packets,icmp_packets,syn_packets,http_requests,dns_queries,baseline_packets,attack_packets,udp_tcp_ratio,syn_total_ratio,baseline_attack_ratio,bytes_per_packet,ntp_monlist_queries,ntp_responses,avg_ntp_response_size,dns_any_queries,dns_txt_queries,dns_responses,avg_dns_response_size,snmp_getbulk_requests,snmp_responses,avg_snmp_response_size,ssdp_msearch_packets,ssdp_responses,portmap_getport_calls,portmap_dump_calls,netbios_name_queries,netbios_dgram_packets,ldap_bind_requests,ldap_search_requests,mssql_sqlbatch_packets,mssql_rpc_packets,tftp_rrq_packets,tftp_wrq_packets,ntp_amplification_factor,dns_amplification_factor,snmp_amplification_factor,query_response_ratio,fragmentation_ratio,syn_ack_ratio,delta_pps_5w,delta_pps_10w,pps_variance,pps_baseline,ratio_vs_baseline,top_ip_pps_50ms,top_ip_pps_1s,top_ip_pps_1min,ratio_50ms_1min,num_heavy_hitters,ip_concentration,new_ips_ratio,attack_entropy,adaptive_threshold,label
829976382,102204021956,214085350,570554074,45336958,149431385,305655471,96406281,513924260,14901476,0.3752235936185779,0.18004293645069047,34.48814466432721,123.14087987626617,0,0,0,14901476,0,81504837,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.8,0.0,0.18282934545344837,0.0,2.000002101301075,1042285.0,2084701.0,1447205142528.0,5180820.0,2.86,329.0,20704.0,1325.0,0.25,5,0.008,0.18181818181818182,0.31426013098140393,0.0,dns
890367550,108676726811,243438925,599305858,47622767,156961681,321058065,119832048,539820601,34219492,0.4062014775100029,0.17628863608068376,15.775237136775731,122.05827448563237,0,0,0,34219492,0,85612584,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.8,0.0,0.399701660681098,0.0,2.000002051458217,1042432.0,2088192.0,1448822439936.0,9939575.0,1.94,314.0,11712.0,3005.0,0.1,5,0.006999999999999999,0.18181818181818182,0.34864491022100896,0.0,dns
950701897,115143901449,272767675,628028494,49905728,164484125,336446565,143237436,565691499,53524452,0.4343237251270322,0.17301335520528577,10.568842423645926,121.11462258815709,0,0,0,53524452,0,89713010,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.8,0.0,0.5966186175226982,0.0,2.0000022494597345,1045710.0,2088142.0,1445586141184.0,10353873.0,1.85,338.0,1568.0,4642.0,0.07,5,0.008,0.18181818181818182,0.3708685918851836,0.0,dns
1011082375,121616207975,302118084,656774106,52190185,172013196,351842829,166656582,591587595,72837604,0.4600030379395012,0.1701277761863864,8.122007898557454,120.28318461688148,0,0,0,72837604,0,93819012,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.8,0.0,0.7763629401682465,0.0,2.0000023021516085,1042430.0,2084862.0,1448509571072.0,10248400.0,1.88,310.0,15168.0,6294.0,0.05,5,0.006999999999999999,0.2727272727272727,0.3864916998692215,0.0,dns
1071431338,128084743063,331451662,685507900,54471776,179538851,367235164,190066008,617466585,92143690,0.4835125342829747,0.16756916158074892,6.701127174307866,119.54545150983814,0,0,0,92143693,0,97922355,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.8,0.0,0.9409873057076701,0.0,2.0000022390721997,1045504.0,2087680.0,1446616104960.0,10313007.0,1.86,328.0,5056.0,460.0,0.71,5,0.006999999999999999,0.2727272727272727,0.39796035253321177,0.0,dns
1131403022,134095113107,371202834,703464990,56735198,184366648,375919601,218702989,641781926,111468598,0.5276777654563876,0.16295399995846926,5.757513214618524,118.52108444076615,0,0,0,111468598,0,107234427,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.8,0.0,1.0394851832425047,0.0,2.0000023648556846,1043200.0,2086144.0,1449643737088.0,10213486.0,1.88,335.0,18496.0,2129.0,0.16,5,0.008,0.2727272727272727,0.4077622600194743,0.0,dns
1191326889,140033592832,412634643,719701234,58991012,188764051,383529869,248181043,665857033,130792962,0.5733415805147835,0.1584485775843174,5.0909240284656905,117.5442224338143,0,0,0,130792962,0,117388119,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.8,0.0,1.1141925018834316,0.0,2.000002299169236,1043098.0,2091708.0,1452390744064.0,12830279.0,1.72,328.0,9920.0,3774.0,0.09,5,0.006999999999999999,0.2727272727272727,0.41558150214709677,0.0,dns
1251181939,145965802706,454009323,735926091,61246525,193158392,391134601,277619526,689906788,150095588,0.616922444457809,0.15438073870725846,4.596449483911546,116.66233195682342,0,0,0,150095588,0,127523977,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.8,0.0,1.1769989576156332,0.0,2.000002257217445,1042432.0,2085120.0,1447711473664.0,10601197.0,1.81,347.0,21440.0,5381.0,0.06,5,0.008,0.2727272727272727,0.42174907062843464,0.0,dns
1311092996,151903570221,495427686,752161661,63503649,197555507,398745269,307086237,713979774,169413092,0.6586718144359128,0.1506800109547683,4.214430924854379,115.86025604929705,0,0,0,169413092,0,137673178,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.8,0.0,1.2305453717353718,0.0,2.0000022980909447,1042300.0,2084524.0,1448203124736.0,10248155.0,1.88,347.0,13568.0,7028.0,0.05,5,0.008,0.2727272727272727,0.42665172756434966,0.0,dns
1370983499,157839403010,536829349,768393250,65760900,201951455,406354824,336542062,738044047,188725220,0.6986388141749033,0.1473040741535577,3.9106805492132954,115.1285942720161,0,0,0,188725220,0,147816877,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.8,0.0,1.2767501507963803,0.0,2.000002347101467,1046464.0,2089558.0,1447799685120.0,11535305.0,1.78,344.0,2816.0,8694.0,0.04,5,0.008,0.2727272727272727,0.43055633538197136,0.0,dns
