total_packets,total_bytes,udp_packets,tcp_packets,icmp_packets,syn_packets,http_requests,dns_queries,baseline_packets,attack_packets,udp_tcp_ratio,syn_total_ratio,baseline_attack_ratio,bytes_per_packet,ntp_monlist_queries,ntp_responses,avg_ntp_response_size,dns_any_queries,dns_txt_queries,dns_responses,avg_dns_response_size,snmp_getbulk_requests,snmp_responses,avg_snmp_response_size,ssdp_msearch_packets,ssdp_responses,portmap_getport_calls,portmap_dump_calls,netbios_name_queries,netbios_dgram_packets,ldap_bind_requests,ldap_search_requests,mssql_sqlbatch_packets,mssql_rpc_packets,tftp_rrq_packets,tftp_wrq_packets,ntp_amplification_factor,dns_amplification_factor,snmp_amplification_factor,query_response_ratio,fragmentation_ratio,syn_ack_ratio,label
0,0,0,0,0,0,0,0,0,0,0.0,0.0,999.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,udp
0,0,0,0,0,0,0,0,0,0,0.0,0.0,999.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,udp
0,0,0,0,0,0,0,0,0,0,0.0,0.0,999.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,udp
0,0,0,0,0,0,0,0,0,0,0.0,0.0,999.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,udp
2783874,918739288,2783874,0,0,0,0,33,0,2783874,0.0,0.0,0.0,330.02186449530404,7,0,0,0,0,22,278,0,0,0,0,30,28,0,39,35,0,37,45,0,0,0,0.0,0.0,0.0,0.3181818181818182,0.0,0.0,udp
6605488,2179599507,6605488,0,0,0,0,55,0,6605488,0.0,0.0,0.0,329.96797617375125,13,0,0,0,0,53,319,0,0,0,0,100,79,0,112,89,0,93,109,0,0,0,0.0,0.0,0.0,0.24528301886792453,0.0,0.0,udp
10426925,3440623266,10426925,0,0,0,0,89,0,10426925,0.0,0.0,0.0,329.9748742798092,24,0,0,0,0,80,318,0,0,0,0,163,160,0,166,141,0,166,175,0,0,0,0.0,0.0,0.0,0.3,0.0,0.0,udp
14244494,4700209564,14244494,0,0,0,0,121,0,14244494,0.0,0.0,0.0,329.9667621749147,33,0,0,0,0,96,314,0,0,0,0,236,211,0,231,200,0,209,231,0,0,0,0.0,0.0,0.0,0.34375,0.0,0.0,udp
18064286,5960742499,18064286,0,0,0,0,154,0,18064286,0.0,0.0,0.0,329.9738776832918,41,0,0,0,0,124,312,0,0,0,0,292,273,0,305,271,0,277,272,0,0,0,0.0,0.0,0.0,0.33064516129032256,0.0,0.0,udp
21884340,7221347463,21884340,0,0,0,0,189,0,21884340,0.0,0.0,0.0,329.9778500516808,50,0,0,0,0,154,314,0,0,0,0,331,322,0,363,330,0,338,333,0,0,0,0.0,0.0,0.0,0.3246753246753247,0.0,0.0,udp
