total_packets,total_bytes,udp_packets,tcp_packets,icmp_packets,syn_packets,http_requests,dns_queries,baseline_packets,attack_packets,udp_tcp_ratio,syn_total_ratio,baseline_attack_ratio,bytes_per_packet,ntp_monlist_queries,ntp_responses,avg_ntp_response_size,dns_any_queries,dns_txt_queries,dns_responses,avg_dns_response_size,snmp_getbulk_requests,snmp_responses,avg_snmp_response_size,ssdp_msearch_packets,ssdp_responses,portmap_getport_calls,portmap_dump_calls,netbios_name_queries,netbios_dgram_packets,ldap_bind_requests,ldap_search_requests,mssql_sqlbatch_packets,mssql_rpc_packets,tftp_rrq_packets,tftp_wrq_packets,ntp_amplification_factor,dns_amplification_factor,snmp_amplification_factor,query_response_ratio,fragmentation_ratio,syn_ack_ratio,label
0,0,0,0,0,0,0,0,0,0,0.0,0.0,999.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,benign
0,0,0,0,0,0,0,0,0,0,0.0,0.0,999.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,benign
12583710,1561360652,3074779,8808684,700247,2307105,4718483,2517028,7934137,0,0.34906224357690663,0.18334060463885452,999.0,124.07792709781138,0,0,0,0,0,1258517,108,105839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0840981885822758,0.0,1.9999956655729463,benign
33234432,4123919659,8118264,23266210,1849958,6093517,12464408,6644795,20954563,0,0.3489293701036825,0.18334951534601224,999.0,124.08575717496842,0,0,0,0,0,3322396,108,279600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.08415613310394066,0.0,2.0000022975263847,benign
55183872,6847652387,13484288,38630224,3069360,10117626,20693780,11035674,34795076,0,0.3490605697756244,0.18334389439001308,999.0,124.08792893329414,0,0,0,0,0,5517839,108,464423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.08416755182599565,0.0,2.000001186049684,benign
75834003,9410111690,18529948,53083856,4220199,13902950,28438008,15165111,47814732,0,0.34906936677697264,0.18333398541548704,999.0,124.08828912803139,0,0,0,0,0,7582554,108,638342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.08418561872424515,0.0,2.0000023016724384,benign
96482304,11972606629,23574809,67539918,5367577,17689212,36181453,19292102,60835345,0,0.3490500092108492,0.18334151721749928,999.0,124.09121810565387,0,0,0,0,0,9646048,108,812244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.08420484741523161,0.0,2.000002487394844,benign
117134848,14535110692,28623317,81992515,6519016,21474435,43923837,23425000,73856179,0,0.3490967071811372,0.18333088202752437,999.0,124.08869725941848,0,0,0,0,0,11712494,108,985936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.08417814344237871,0.0,2.0000023283526764,benign
137782784,17097560224,33670520,96445643,7666621,25259817,51666423,27554059,86876071,0,0.34911395634533743,0.1833307200411918,999.0,124.09068627906372,0,0,0,0,0,13777031,108,1160055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0842021042124388,0.0,2.000001979430393,benign
158433354,19660027168,38720518,110898299,8814537,29045114,59408405,31686741,99896897,0,0.34915339864680883,0.1833270158504629,999.0,124.09020368274221,0,0,0,0,0,15843374,108,1333891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.08419235700678404,0.0,2.000002203471142,benign
