total_packets,total_bytes,udp_packets,tcp_packets,icmp_packets,syn_packets,http_requests,dns_queries,baseline_packets,attack_packets,udp_tcp_ratio,syn_total_ratio,baseline_attack_ratio,bytes_per_packet,ntp_monlist_queries,ntp_responses,avg_ntp_response_size,dns_any_queries,dns_txt_queries,dns_responses,avg_dns_response_size,snmp_getbulk_requests,snmp_responses,avg_snmp_response_size,ssdp_msearch_packets,ssdp_responses,portmap_getport_calls,portmap_dump_calls,netbios_name_queries,netbios_dgram_packets,ldap_bind_requests,ldap_search_requests,mssql_sqlbatch_packets,mssql_rpc_packets,tftp_rrq_packets,tftp_wrq_packets,ntp_amplification_factor,dns_amplification_factor,snmp_amplification_factor,query_response_ratio,fragmentation_ratio,syn_ack_ratio,label
0,0,0,0,0,0,0,0,0,0,0.0,0.0,999.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ssdp
0,0,0,0,0,0,0,0,0,0,0.0,0.0,999.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ssdp
4495198,611346928,4495198,0,0,0,0,0,0,4495198,0.0,0.0,0.0,136.0,0,0,0,0,0,0,0,0,0,0,4495198,81,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ssdp
10079878,1370863408,10079878,0,0,0,0,0,0,10079878,0.0,0.0,0.0,136.0,0,0,0,0,0,0,0,0,0,0,10079878,180,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ssdp
15667619,2130796184,15667619,0,0,0,0,0,0,15667619,0.0,0.0,0.0,136.0,0,0,0,0,0,0,0,0,0,0,15667619,271,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ssdp
21254181,2890568616,21254181,0,0,0,0,0,0,21254181,0.0,0.0,0.0,136.0,0,0,0,0,0,0,0,0,0,0,21254182,371,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ssdp
26837156,3649853216,26837156,0,0,0,0,0,0,26837156,0.0,0.0,0.0,136.0,0,0,0,0,0,0,0,0,0,0,26837156,469,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ssdp
32422814,4409502704,32422814,0,0,0,0,0,0,32422814,0.0,0.0,0.0,136.0,0,0,0,0,0,0,0,0,0,0,32422814,560,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ssdp
38011291,5169535576,38011291,0,0,0,0,0,0,38011291,0.0,0.0,0.0,136.0,0,0,0,0,0,0,0,0,0,0,38011291,663,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ssdp
43595254,5928954544,43595254,0,0,0,0,0,0,43595254,0.0,0.0,0.0,136.0,0,0,0,0,0,0,0,0,0,0,43595254,755,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ssdp
49180670,6688571120,49180670,0,0,0,0,0,0,49180670,0.0,0.0,0.0,136.0,0,0,0,0,0,0,0,0,0,0,49180670,849,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ssdp
54767190,7448337840,54767190,0,0,0,0,0,0,54767190,0.0,0.0,0.0,136.0,0,0,0,0,0,0,0,0,0,0,54767190,953,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ssdp
60350766,8207704176,60350766,0,0,0,0,0,0,60350766,0.0,0.0,0.0,136.0,0,0,0,0,0,0,0,0,0,0,60350766,1045,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ssdp
65936201,8967323336,65936201,0,0,0,0,0,0,65936201,0.0,0.0,0.0,136.0,0,0,0,0,0,0,0,0,0,0,65936201,1137,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ssdp
71523698,9727222928,71523698,0,0,0,0,0,0,71523698,0.0,0.0,0.0,136.0,0,0,0,0,0,0,0,0,0,0,71523698,1246,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ssdp
77108894,10486809584,77108894,0,0,0,0,0,0,77108894,0.0,0.0,0.0,136.0,0,0,0,0,0,0,0,0,0,0,77108894,1335,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ssdp
82693525,11246319400,82693525,0,0,0,0,0,0,82693525,0.0,0.0,0.0,136.0,0,0,0,0,0,0,0,0,0,0,82693525,1425,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ssdp
88280467,12006143512,88280467,0,0,0,0,0,0,88280467,0.0,0.0,0.0,136.0,0,0,0,0,0,0,0,0,0,0,88280467,1528,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ssdp
