total_packets,total_bytes,udp_packets,tcp_packets,icmp_packets,syn_packets,http_requests,dns_queries,baseline_packets,attack_packets,udp_tcp_ratio,syn_total_ratio,baseline_attack_ratio,bytes_per_packet,ntp_monlist_queries,ntp_responses,avg_ntp_response_size,dns_any_queries,dns_txt_queries,dns_responses,avg_dns_response_size,snmp_getbulk_requests,snmp_responses,avg_snmp_response_size,ssdp_msearch_packets,ssdp_responses,portmap_getport_calls,portmap_dump_calls,netbios_name_queries,netbios_dgram_packets,ldap_bind_requests,ldap_search_requests,mssql_sqlbatch_packets,mssql_rpc_packets,tftp_rrq_packets,tftp_wrq_packets,ntp_amplification_factor,dns_amplification_factor,snmp_amplification_factor,query_response_ratio,fragmentation_ratio,syn_ack_ratio,label
0,0,0,0,0,0,0,0,0,0,0.0,0.0,999.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,snmp
0,0,0,0,0,0,0,0,0,0,0.0,0.0,999.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,snmp
0,0,0,0,0,0,0,0,0,0,0.0,0.0,999.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,snmp
3602581,295411642,3602581,0,0,0,0,0,0,3602581,0.0,0.0,0.0,82.0,0,0,0,0,0,0,0,3602581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,snmp
9193269,753848058,9193269,0,0,0,0,0,0,9193269,0.0,0.0,0.0,82.0,0,0,0,0,0,0,0,9193269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,snmp
14783793,1212271026,14783793,0,0,0,0,0,0,14783793,0.0,0.0,0.0,82.0,0,0,0,0,0,0,0,14783793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,snmp
20371585,1670469970,20371585,0,0,0,0,0,0,20371585,0.0,0.0,0.0,82.0,0,0,0,0,0,0,0,20371585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,snmp
25962687,2128940334,25962687,0,0,0,0,0,0,25962687,0.0,0.0,0.0,82.0,0,0,0,0,0,0,0,25962687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,snmp
31552040,2587267280,31552040,0,0,0,0,0,0,31552040,0.0,0.0,0.0,82.0,0,0,0,0,0,0,0,31552040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,snmp
37141466,3045600212,37141466,0,0,0,0,0,0,37141466,0.0,0.0,0.0,82.0,0,0,0,0,0,0,0,37141466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,snmp
42732375,3504054750,42732375,0,0,0,0,0,0,42732375,0.0,0.0,0.0,82.0,0,0,0,0,0,0,0,42732375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,snmp
48320125,3962250250,48320125,0,0,0,0,0,0,48320125,0.0,0.0,0.0,82.0,0,0,0,0,0,0,0,48320125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,snmp
