total_packets,total_bytes,udp_packets,tcp_packets,icmp_packets,syn_packets,http_requests,dns_queries,baseline_packets,attack_packets,udp_tcp_ratio,syn_total_ratio,baseline_attack_ratio,bytes_per_packet,ntp_monlist_queries,ntp_responses,avg_ntp_response_size,dns_any_queries,dns_txt_queries,dns_responses,avg_dns_response_size,snmp_getbulk_requests,snmp_responses,avg_snmp_response_size,ssdp_msearch_packets,ssdp_responses,portmap_getport_calls,portmap_dump_calls,netbios_name_queries,netbios_dgram_packets,ldap_bind_requests,ldap_search_requests,mssql_sqlbatch_packets,mssql_rpc_packets,tftp_rrq_packets,tftp_wrq_packets,ntp_amplification_factor,dns_amplification_factor,snmp_amplification_factor,query_response_ratio,fragmentation_ratio,syn_ack_ratio,label
0,0,0,0,0,0,0,0,0,0,0.0,0.0,999.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,mssql
0,0,0,0,0,0,0,0,0,0,0.0,0.0,999.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,mssql
630587,37835220,630587,0,0,0,0,0,0,630587,0.0,0.0,0.0,60.0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,630576,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,mssql
3404221,204253260,3404221,0,0,0,0,0,0,3404221,0.0,0.0,0.0,60.0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,3404149,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,mssql
6178980,370738800,6178980,0,0,0,0,0,0,6178980,0.0,0.0,0.0,60.0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0,0,0,6178870,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,mssql
8953027,537181620,8953027,0,0,0,0,0,0,8953027,0.0,0.0,0.0,60.0,0,0,0,0,0,0,0,0,0,0,0,159,0,0,0,0,0,0,8952868,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,mssql
11727979,703678740,11727979,0,0,0,0,0,0,11727979,0.0,0.0,0.0,60.0,0,0,0,0,0,0,0,0,0,0,0,214,0,0,0,0,0,0,11727765,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,mssql
14507878,870472680,14507878,0,0,0,0,0,0,14507878,0.0,0.0,0.0,60.0,0,0,0,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,14507623,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,mssql
17281519,1036891140,17281519,0,0,0,0,0,0,17281519,0.0,0.0,0.0,60.0,0,0,0,0,0,0,0,0,0,0,0,316,0,0,0,0,0,0,17281203,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,mssql
20056171,1203370260,20056171,0,0,0,0,0,0,20056171,0.0,0.0,0.0,60.0,0,0,0,0,0,0,0,0,0,0,0,355,0,0,0,0,0,0,20055816,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,mssql
