total_packets,total_bytes,udp_packets,tcp_packets,icmp_packets,syn_packets,http_requests,dns_queries,baseline_packets,attack_packets,udp_tcp_ratio,syn_total_ratio,baseline_attack_ratio,bytes_per_packet,ntp_monlist_queries,ntp_responses,avg_ntp_response_size,dns_any_queries,dns_txt_queries,dns_responses,avg_dns_response_size,snmp_getbulk_requests,snmp_responses,avg_snmp_response_size,ssdp_msearch_packets,ssdp_responses,portmap_getport_calls,portmap_dump_calls,netbios_name_queries,netbios_dgram_packets,ldap_bind_requests,ldap_search_requests,mssql_sqlbatch_packets,mssql_rpc_packets,tftp_rrq_packets,tftp_wrq_packets,ntp_amplification_factor,dns_amplification_factor,snmp_amplification_factor,query_response_ratio,fragmentation_ratio,syn_ack_ratio,label
0,0,0,0,0,0,0,0,0,0,0.0,0.0,999.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,mixed
0,0,0,0,0,0,0,0,0,0,0.0,0.0,999.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,mixed
5201408,645166814,1269473,3641275,290660,953620,1951087,1040883,3278394,0,0.34863420093236575,0.18333881902746332,999.0,124.03695576274731,0,0,0,0,0,520441,108,43374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.08334085900226923,0.0,1.9999874164504743,mixed
46215680,5734328527,11297422,32347534,2570724,8472059,17328884,9249008,29138283,0,0.34925141434274404,0.18331568420068686,999.0,124.07755391676591,0,0,0,0,0,4624504,108,388508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.08401073931388102,0.0,2.0000035410580965,mixed
87240554,10825202772,21324923,61063371,4852260,15993061,32711024,17454223,55006434,0,0.34922610152000944,0.18332140577649245,999.0,124.08452578143876,0,0,0,0,0,8727114,108,734210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.08412975927666351,0.0,2.0000021259242455,mixed
128731914,15957178085,31781630,89815651,7134633,23523625,48112776,25713594,80902304,422154,0.3538540292938477,0.18273343624798433,191.6416852617765,123.95665992350584,47100,0,0,0,0,12833307,108,1079763,0,0,46676,1,46865,0,23253,23230,0,47014,47082,0,46822,0,0.0,0.0,0.0,0.0878076866703181,0.0,2.0000028056939603,mixed
173621562,21431677266,45530129,118673160,9418274,31150963,63579786,34318652,106765744,4291327,0.38365986883639064,0.1794187463881934,24.879424010335264,123.43903037803565,449639,0,0,1,0,16934793,108,1424722,0,0,450139,41,449015,0,223686,224431,0,448533,449750,0,448114,0,0.0,1.8,0.0,0.11068112849091218,0.0,2.006881619484717,mixed
218502495,27287596294,58306568,148494725,11701202,39496773,79609209,42738780,132638194,8138591,0.3926507692444967,0.18076119908836738,16.297439446213723,124.88459820104114,664173,0,0,13,0,21037378,108,1770018,0,0,664278,74,661818,0,331035,331744,0,662929,663170,0,662585,0,0.0,1.8,0.0,0.1157085260339953,0.0,2.0482122702087557,mixed
263378685,33556323664,70036969,179357442,13984274,48613689,96249163,50959383,158526092,11958013,0.39048822406822686,0.18457715741120054,13.256892428533067,127.40713495475156,675597,0,0,36,0,25141848,108,2115927,0,0,675871,114,673416,0,336831,337573,0,674783,674878,0,674262,0,0.0,1.8,0.0,0.11103241098267717,0.0,2.1093221536605937,mixed
308266483,39744934121,82001342,209998600,16266541,57549507,112779436,59231492,184417548,15781875,0.3904851841869422,0.18668752580539222,11.685401639539029,128.9304426942841,733316,0,0,64,0,29249129,108,2461357,0,0,733839,147,730966,0,365690,366505,0,732597,732202,0,732131,0,0.0,1.8,0.0,0.10922503025645652,0.0,2.146464464873806,mixed
