total_packets,total_bytes,udp_packets,tcp_packets,icmp_packets,syn_packets,http_requests,dns_queries,baseline_packets,attack_packets,udp_tcp_ratio,syn_total_ratio,baseline_attack_ratio,bytes_per_packet,ntp_monlist_queries,ntp_responses,avg_ntp_response_size,dns_any_queries,dns_txt_queries,dns_responses,avg_dns_response_size,snmp_getbulk_requests,snmp_responses,avg_snmp_response_size,ssdp_msearch_packets,ssdp_responses,portmap_getport_calls,portmap_dump_calls,netbios_name_queries,netbios_dgram_packets,ldap_bind_requests,ldap_search_requests,mssql_sqlbatch_packets,mssql_rpc_packets,tftp_rrq_packets,tftp_wrq_packets,ntp_amplification_factor,dns_amplification_factor,snmp_amplification_factor,query_response_ratio,fragmentation_ratio,syn_ack_ratio,label
0,0,0,0,0,0,0,0,0,0,0.0,0.0,999.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ldap
0,0,0,0,0,0,0,0,0,0,0.0,0.0,999.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ldap
525631,42576111,525631,0,0,0,0,0,0,525631,0.0,0.0,0.0,81.0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,525619,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ldap
6116035,495398835,6116035,0,0,0,0,0,0,6116035,0.0,0.0,0.0,81.0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0,0,0,6115934,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ldap
11703783,948006423,11703783,0,0,0,0,0,0,11703783,0.0,0.0,0.0,81.0,0,0,0,0,0,0,0,0,0,0,0,203,0,0,0,0,0,11703580,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ldap
17295083,1400901723,17295083,0,0,0,0,0,0,17295083,0.0,0.0,0.0,81.0,0,0,0,0,0,0,0,0,0,0,0,289,0,0,0,0,0,17294794,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ldap
22879606,1853248086,22879606,0,0,0,0,0,0,22879606,0.0,0.0,0.0,81.0,0,0,0,0,0,0,0,0,0,0,0,383,0,0,0,0,0,22879223,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ldap
28467644,2305879164,28467644,0,0,0,0,0,0,28467644,0.0,0.0,0.0,81.0,0,0,0,0,0,0,0,0,0,0,0,472,0,0,0,0,0,28467172,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ldap
34058137,2758709097,34058137,0,0,0,0,0,0,34058137,0.0,0.0,0.0,81.0,0,0,0,0,0,0,0,0,0,0,0,561,0,0,0,0,0,34057576,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ldap
39645446,3211281126,39645446,0,0,0,0,0,0,39645446,0.0,0.0,0.0,81.0,0,0,0,0,0,0,0,0,0,0,0,664,0,0,0,0,0,39644782,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ldap
45235648,3664087488,45235648,0,0,0,0,0,0,45235648,0.0,0.0,0.0,81.0,0,0,0,0,0,0,0,0,0,0,0,750,0,0,0,0,0,45234898,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ldap
50821613,4116550653,50821613,0,0,0,0,0,0,50821613,0.0,0.0,0.0,81.0,0,0,0,0,0,0,0,0,0,0,0,844,0,0,0,0,0,50820769,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ldap
56411076,4569297156,56411076,0,0,0,0,0,0,56411076,0.0,0.0,0.0,81.0,0,0,0,0,0,0,0,0,0,0,0,930,0,0,0,0,0,56410146,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ldap
62002591,5022209871,62002591,0,0,0,0,0,0,62002591,0.0,0.0,0.0,81.0,0,0,0,0,0,0,0,0,0,0,0,1023,0,0,0,0,0,62001568,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ldap
67591149,5474883069,67591149,0,0,0,0,0,0,67591149,0.0,0.0,0.0,81.0,0,0,0,0,0,0,0,0,0,0,0,1126,0,0,0,0,0,67590023,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ldap
73181719,5927719239,73181719,0,0,0,0,0,0,73181719,0.0,0.0,0.0,81.0,0,0,0,0,0,0,0,0,0,0,0,1211,0,0,0,0,0,73180508,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ldap
78768233,6380226873,78768233,0,0,0,0,0,0,78768233,0.0,0.0,0.0,81.0,0,0,0,0,0,0,0,0,0,0,0,1306,0,0,0,0,0,78766927,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ldap
84357291,6832940571,84357291,0,0,0,0,0,0,84357291,0.0,0.0,0.0,81.0,0,0,0,0,0,0,0,0,0,0,0,1391,0,0,0,0,0,84355900,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ldap
89948625,7285838625,89948625,0,0,0,0,0,0,89948625,0.0,0.0,0.0,81.0,0,0,0,0,0,0,0,0,0,0,0,1484,0,0,0,0,0,89947141,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ldap
95536877,7738487037,95536877,0,0,0,0,0,0,95536877,0.0,0.0,0.0,81.0,0,0,0,0,0,0,0,0,0,0,0,1587,0,0,0,0,0,95535290,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ldap
101127049,8191290969,101127049,0,0,0,0,0,0,101127049,0.0,0.0,0.0,81.0,0,0,0,0,0,0,0,0,0,0,0,1670,0,0,0,0,0,101125379,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ldap
106713717,8643811077,106713717,0,0,0,0,0,0,106713717,0.0,0.0,0.0,81.0,0,0,0,0,0,0,0,0,0,0,0,1767,0,0,0,0,0,106711950,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ldap
112301823,9096447663,112301823,0,0,0,0,0,0,112301823,0.0,0.0,0.0,81.0,0,0,0,0,0,0,0,0,0,0,0,1853,0,0,0,0,0,112299970,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ldap
117892522,9549294282,117892522,0,0,0,0,0,0,117892522,0.0,0.0,0.0,81.0,0,0,0,0,0,0,0,0,0,0,0,1946,0,0,0,0,0,117890576,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ldap
123480598,10001928438,123480598,0,0,0,0,0,0,123480598,0.0,0.0,0.0,81.0,0,0,0,0,0,0,0,0,0,0,0,2047,0,0,0,0,0,123478551,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ldap
129070023,10454671863,129070023,0,0,0,0,0,0,129070023,0.0,0.0,0.0,81.0,0,0,0,0,0,0,0,0,0,0,0,2132,0,0,0,0,0,129067891,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ldap
134657399,10907249319,134657399,0,0,0,0,0,0,134657399,0.0,0.0,0.0,81.0,0,0,0,0,0,0,0,0,0,0,0,2227,0,0,0,0,0,134655172,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ldap
140245325,11359871325,140245325,0,0,0,0,0,0,140245325,0.0,0.0,0.0,81.0,0,0,0,0,0,0,0,0,0,0,0,2315,0,0,0,0,0,140243010,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ldap
145835803,11812700043,145835803,0,0,0,0,0,0,145835803,0.0,0.0,0.0,81.0,0,0,0,0,0,0,0,0,0,0,0,2407,0,0,0,0,0,145833396,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ldap
151423638,12265314678,151423638,0,0,0,0,0,0,151423638,0.0,0.0,0.0,81.0,0,0,0,0,0,0,0,0,0,0,0,2509,0,0,0,0,0,151421129,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ldap
157013607,12718102167,157013607,0,0,0,0,0,0,157013607,0.0,0.0,0.0,81.0,0,0,0,0,0,0,0,0,0,0,0,2592,0,0,0,0,0,157011015,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ldap
162600729,13170659049,162600729,0,0,0,0,0,0,162600729,0.0,0.0,0.0,81.0,0,0,0,0,0,0,0,0,0,0,0,2689,0,0,0,0,0,162598040,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ldap
168188892,13623300252,168188892,0,0,0,0,0,0,168188892,0.0,0.0,0.0,81.0,0,0,0,0,0,0,0,0,0,0,0,2775,0,0,0,0,0,168186117,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ldap
173779786,14076162666,173779786,0,0,0,0,0,0,173779786,0.0,0.0,0.0,81.0,0,0,0,0,0,0,0,0,0,0,0,2869,0,0,0,0,0,173776917,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ldap
179366541,14528689821,179366541,0,0,0,0,0,0,179366541,0.0,0.0,0.0,81.0,0,0,0,0,0,0,0,0,0,0,0,2968,0,0,0,0,0,179363573,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ldap
184955651,14981407731,184955651,0,0,0,0,0,0,184955651,0.0,0.0,0.0,81.0,0,0,0,0,0,0,0,0,0,0,0,3054,0,0,0,0,0,184952597,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ldap
190543188,15433998228,190543188,0,0,0,0,0,0,190543188,0.0,0.0,0.0,81.0,0,0,0,0,0,0,0,0,0,0,0,3151,0,0,0,0,0,190540037,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ldap
196131982,15886690542,196131982,0,0,0,0,0,0,196131982,0.0,0.0,0.0,81.0,0,0,0,0,0,0,0,0,0,0,0,3235,0,0,0,0,0,196128747,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ldap
201723221,16339580901,201723221,0,0,0,0,0,0,201723221,0.0,0.0,0.0,81.0,0,0,0,0,0,0,0,0,0,0,0,3329,0,0,0,0,0,201719892,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ldap
207310445,16792146045,207310445,0,0,0,0,0,0,207310445,0.0,0.0,0.0,81.0,0,0,0,0,0,0,0,0,0,0,0,3430,0,0,0,0,0,207307015,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ldap
