total_packets,total_bytes,udp_packets,tcp_packets,icmp_packets,syn_packets,http_requests,dns_queries,baseline_packets,attack_packets,udp_tcp_ratio,syn_total_ratio,baseline_attack_ratio,bytes_per_packet,ntp_monlist_queries,ntp_responses,avg_ntp_response_size,dns_any_queries,dns_txt_queries,dns_responses,avg_dns_response_size,snmp_getbulk_requests,snmp_responses,avg_snmp_response_size,ssdp_msearch_packets,ssdp_responses,portmap_getport_calls,portmap_dump_calls,netbios_name_queries,netbios_dgram_packets,ldap_bind_requests,ldap_search_requests,mssql_sqlbatch_packets,mssql_rpc_packets,tftp_rrq_packets,tftp_wrq_packets,ntp_amplification_factor,dns_amplification_factor,snmp_amplification_factor,query_response_ratio,fragmentation_ratio,syn_ack_ratio,label
0,0,0,0,0,0,0,0,0,0,0.0,0.0,999.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,attack
0,0,0,0,0,0,0,0,0,0,0.0,0.0,999.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,attack
0,0,0,0,0,0,0,0,0,0,0.0,0.0,999.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,attack
0,0,0,0,0,0,0,0,0,0,0.0,0.0,999.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,attack
10132793,1801120281,7772097,2360696,0,1770257,1377900,667468,0,10132793,3.292290493989908,0.17470573019699503,0.0,177.75161113031717,667548,0,0,23,0,0,0,16,0,0,667831,95,665362,0,332779,333443,0,666501,666706,0,666079,0,0.0,0.0,0.0,0.0,0.0,0.0,attack
21997425,4458599416,15653504,6343921,0,4674127,3841490,1219704,0,21997425,2.4674809159824025,0.2124851886073029,0.0,202.687333449256,1221458,0,0,81,0,0,0,58,0,0,1220554,209,1217791,0,608301,610136,0,1218957,1220336,0,1219511,0,0.0,0.0,0.0,0.0,0.0,0.0,attack
33854992,7212029198,23143442,10711550,0,7944179,6399173,1689498,0,33854992,2.1606062614654276,0.23465310522005145,0.0,213.02705367645635,1690049,0,0,128,0,0,0,100,0,0,1690334,323,1684923,0,842810,844278,0,1687776,1688157,0,1687621,0,0.0,0.0,0.0,0.0,0.0,0.0,attack
45843676,9195679706,32849336,12994340,0,9577873,7862519,2586594,0,45843676,2.5279726403957414,0.20892462899353884,0.0,200.58774750087667,2588054,0,0,164,0,0,0,119,0,0,2587738,442,2580842,0,1290342,1292707,0,2584175,2585558,0,2584466,0,0.0,0.0,0.0,0.0,0.0,0.0,attack
57619685,12418460969,39135551,18484134,0,13654570,11133673,2831850,0,57619685,2.117250989416112,0.23697751905446898,0.0,215.52462442305958,2833102,0,0,233,0,0,0,168,0,0,2832680,559,2825139,0,1413055,1415460,0,2828949,2830620,0,2829786,0,0.0,0.0,0.0,0.0,0.0,0.0,attack
69597708,14487155719,48546379,21051329,0,15536965,12702985,3668958,0,69597708,2.306095686405357,0.22323960725833097,0.0,208.15564384677725,3670770,0,0,262,0,0,0,188,0,0,3670471,669,3660378,0,1830750,1833658,0,3665442,3667121,0,3666010,0,0.0,0.0,0.0,0.0,0.0,0.0,attack
81446450,17261201656,56119026,25327424,0,18660420,15337800,4162457,0,81446450,2.2157415614000064,0.22911274831499714,0.0,211.93313712261246,4165600,0,0,320,0,0,0,232,0,0,4164070,788,4153838,0,2077339,2080749,0,4159226,4161831,0,4160690,0,0.0,0.0,0.0,0.0,0.0,0.0,attack
93326977,19911424260,63891956,29435021,0,21736906,17741276,4684973,0,93326977,2.17061017214834,0.23291128351880508,0.0,213.35121847994714,4687390,0,0,366,0,0,0,268,0,0,4686922,900,4674086,0,2337836,2341650,0,4680813,4682813,0,4681526,0,0.0,0.0,0.0,0.0,0.0,0.0,attack
105305759,21959048290,73429583,31876176,0,23488076,19299145,5550643,0,105305759,2.3035882033026795,0.22304645275858084,0.0,208.5265658642658,5553575,0,0,401,0,0,0,293,0,0,5552587,1022,5538181,0,2769497,2773956,0,5545455,5548618,0,5546592,0,0.0,0.0,0.0,0.0,0.0,0.0,attack
117081206,25171042457,79725060,37356146,0,27566270,22549705,5796155,0,117081206,2.13418857502056,0.23544572986376652,0.0,214.98789871535828,5799555,0,0,473,0,0,0,341,0,0,5798423,1131,5783699,0,2892582,2897266,0,5791119,5794038,0,5792758,0,0.0,0.0,0.0,0.0,0.0,0.0,attack
129059980,27173198418,89320574,39739406,0,29301605,24026909,6670447,0,129059980,2.2476575014734745,0.22703866062895717,0.0,210.5470527579502,6673992,0,0,500,0,0,0,360,0,0,6673111,1247,6655393,0,3328724,3333873,0,6664384,6667538,0,6665941,0,0.0,0.0,0.0,0.0,0.0,0.0,attack
140879881,30067242622,96556889,44322992,0,32655735,26841150,7101290,0,140879881,2.1784830996968796,0.2317984283362647,0.0,213.42467361964907,7105868,0,0,560,0,0,0,406,0,0,7103702,1366,7085781,0,3543824,3549285,0,7095495,7099392,0,7097369,0,0.0,0.0,0.0,0.0,0.0,0.0,attack
152772083,32598703939,104639343,48132740,0,35509859,29069258,7682707,0,152772083,2.173974367551068,0.23243683206178448,0.0,213.38128864159037,7686776,0,0,602,0,0,0,438,0,0,7685744,1477,7665361,0,3833955,3839960,0,7675981,7679490,0,7677695,0,0.0,0.0,0.0,0.0,0.0,0.0,attack
164730361,34745322578,113906319,50824042,0,37447644,30774543,8496947,0,164730361,2.241189691288229,0.2273269103076876,0.0,210.92239686162043,8501749,0,0,641,0,0,0,467,0,0,8500876,1598,8479010,0,4240141,4246982,0,8489553,8494457,0,8491771,0,0.0,0.0,0.0,0.0,0.0,0.0,attack
176514033,37903554155,120330778,56183255,0,41443083,33941603,8766568,0,176514033,2.1417551902252727,0.23478633565638377,0.0,214.7339421733115,8771548,0,0,708,0,0,0,515,0,0,8770327,1708,8747493,0,4375104,4381978,0,8759343,8763461,0,8761649,0,0.0,0.0,0.0,0.0,0.0,0.0,attack
188505341,39854082698,130085969,58419372,0,43060216,35346339,9671704,0,188505341,2.226760825159161,0.22842968677476358,0.0,211.42150395621948,9677027,0,0,735,0,0,0,533,0,0,9675536,1826,9650227,0,4826600,4833985,0,9663118,9667719,0,9665682,0,0.0,0.0,0.0,0.0,0.0,0.0,attack
200306711,42872742722,136988152,63318560,0,46651050,38344500,10039188,0,200306711,2.163475480175165,0.23289808797269904,0.0,214.0354784318734,10045281,0,0,800,0,0,0,580,0,0,10042715,1941,10017471,0,5010261,5017688,0,10030580,10035626,0,10033836,0,0.0,0.0,0.0,0.0,0.0,0.0,attack
212218441,45284396635,145393378,66825063,0,49278503,40394512,10681593,0,212218441,2.175731252209968,0.23220650744484547,0.0,213.38577562635098,10687299,0,0,838,0,0,0,611,0,0,10685640,2055,10657791,0,5330551,5338823,0,10672288,10677270,0,10674992,0,0.0,0.0,0.0,0.0,0.0,0.0,attack
224154545,47537219776,154368737,69785808,0,51417604,42258129,11440748,0,224154545,2.2120362495480457,0.2293846149762433,0.0,212.07341468806712,11447911,0,0,881,0,0,0,640,0,0,11446047,2171,11416937,0,5709480,5718566,0,11430818,11437407,0,11434120,0,0.0,0.0,0.0,0.0,0.0,0.0,attack
235950425,50622098965,160981018,74969407,0,55286922,45313356,11745714,0,235950425,2.147289467022195,0.23431583986339502,0.0,214.54548753196778,11752189,0,0,944,0,0,0,687,0,0,11750639,2284,11719881,0,5861776,5870847,0,11735805,11741035,0,11739148,0,0.0,0.0,0.0,0.0,0.0,0.0,attack
247949630,52544510020,170826807,77122823,0,56836553,46678866,12668300,0,247949630,2.214996810995884,0.22922620614517553,0.0,211.91606545248726,12675420,0,0,973,0,0,0,707,0,0,12673175,2399,12640336,0,6322092,6331850,0,12657055,12663290,0,12660705,0,0.0,0.0,0.0,0.0,0.0,0.0,attack
259739974,55653171139,177482082,82257892,0,60608929,49807110,12988141,0,259739974,2.1576298356879846,0.23334463335243116,0.0,214.26494459801555,12995466,0,0,1039,0,0,0,753,0,0,12993157,2520,12959870,0,6481869,6491721,0,12976910,12983513,0,12981407,0,0.0,0.0,0.0,0.0,0.0,0.0,attack
