total_packets,total_bytes,udp_packets,tcp_packets,icmp_packets,syn_packets,http_requests,dns_queries,baseline_packets,attack_packets,udp_tcp_ratio,syn_total_ratio,baseline_attack_ratio,bytes_per_packet,ntp_monlist_queries,ntp_responses,avg_ntp_response_size,dns_any_queries,dns_txt_queries,dns_responses,avg_dns_response_size,snmp_getbulk_requests,snmp_responses,avg_snmp_response_size,ssdp_msearch_packets,ssdp_responses,portmap_getport_calls,portmap_dump_calls,netbios_name_queries,netbios_dgram_packets,ldap_bind_requests,ldap_search_requests,mssql_sqlbatch_packets,mssql_rpc_packets,tftp_rrq_packets,tftp_wrq_packets,ntp_amplification_factor,dns_amplification_factor,snmp_amplification_factor,query_response_ratio,fragmentation_ratio,syn_ack_ratio,label
0,0,0,0,0,0,0,0,0,0,0.0,0.0,999.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ntp
0,0,0,0,0,0,0,0,0,0,0.0,0.0,999.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ntp
0,0,0,0,0,0,0,0,0,0,0.0,0.0,999.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ntp
0,0,0,0,0,0,0,0,0,0,0.0,0.0,999.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ntp
3753633,337826970,3753633,0,0,0,0,0,0,3753633,0.0,0.0,0.0,90.0,3753633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ntp
9338912,840502080,9338912,0,0,0,0,0,0,9338912,0.0,0.0,0.0,90.0,9338912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ntp
14921058,1342895220,14921058,0,0,0,0,0,0,14921058,0.0,0.0,0.0,90.0,14921058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ntp
20502782,1845250380,20502782,0,0,0,0,0,0,20502782,0.0,0.0,0.0,90.0,20502782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ntp
26086917,2347822530,26086917,0,0,0,0,0,0,26086917,0.0,0.0,0.0,90.0,26086917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ntp
31669449,2850250410,31669449,0,0,0,0,0,0,31669449,0.0,0.0,0.0,90.0,31669449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ntp
37252604,3352734360,37252604,0,0,0,0,0,0,37252604,0.0,0.0,0.0,90.0,37252604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ntp
42830924,3854783160,42830924,0,0,0,0,0,0,42830924,0.0,0.0,0.0,90.0,42830924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ntp
48416079,4357447110,48416079,0,0,0,0,0,0,48416079,0.0,0.0,0.0,90.0,48416079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ntp
53998892,4859900280,53998892,0,0,0,0,0,0,53998892,0.0,0.0,0.0,90.0,53998892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ntp
59582491,5362424190,59582491,0,0,0,0,0,0,59582491,0.0,0.0,0.0,90.0,59582491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ntp
65161975,5864577750,65161975,0,0,0,0,0,0,65161975,0.0,0.0,0.0,90.0,65161975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ntp
70745856,6367127040,70745856,0,0,0,0,0,0,70745856,0.0,0.0,0.0,90.0,70745856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ntp
76326752,6869407680,76326752,0,0,0,0,0,0,76326752,0.0,0.0,0.0,90.0,76326752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ntp
81905985,7371538650,81905985,0,0,0,0,0,0,81905985,0.0,0.0,0.0,90.0,81905985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ntp
87489739,7874076510,87489739,0,0,0,0,0,0,87489739,0.0,0.0,0.0,90.0,87489739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ntp
93072417,8376517530,93072417,0,0,0,0,0,0,93072417,0.0,0.0,0.0,90.0,93072417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ntp
98657223,8879150070,98657223,0,0,0,0,0,0,98657223,0.0,0.0,0.0,90.0,98657223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ntp
104234683,9381121470,104234683,0,0,0,0,0,0,104234683,0.0,0.0,0.0,90.0,104234683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ntp
109818789,9883691010,109818789,0,0,0,0,0,0,109818789,0.0,0.0,0.0,90.0,109818789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ntp
115401431,10386128790,115401431,0,0,0,0,0,0,115401431,0.0,0.0,0.0,90.0,115401431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ntp
120982653,10888438770,120982653,0,0,0,0,0,0,120982653,0.0,0.0,0.0,90.0,120982653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ntp
126565747,11390917230,126565747,0,0,0,0,0,0,126565747,0.0,0.0,0.0,90.0,126565747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ntp
132147768,11893299120,132147768,0,0,0,0,0,0,132147768,0.0,0.0,0.0,90.0,132147768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ntp
137731728,12395855520,137731728,0,0,0,0,0,0,137731728,0.0,0.0,0.0,90.0,137731728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ntp
143310733,12897965970,143310733,0,0,0,0,0,0,143310733,0.0,0.0,0.0,90.0,143310733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ntp
148895659,13400609310,148895659,0,0,0,0,0,0,148895659,0.0,0.0,0.0,90.0,148895659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ntp
154478725,13903085250,154478725,0,0,0,0,0,0,154478725,0.0,0.0,0.0,90.0,154478725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ntp
160061696,14405552640,160061696,0,0,0,0,0,0,160061696,0.0,0.0,0.0,90.0,160061696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ntp
165644051,14907964590,165644051,0,0,0,0,0,0,165644051,0.0,0.0,0.0,90.0,165644051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ntp
171228349,15410551410,171228349,0,0,0,0,0,0,171228349,0.0,0.0,0.0,90.0,171228349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ntp
176810530,15912947700,176810530,0,0,0,0,0,0,176810530,0.0,0.0,0.0,90.0,176810530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ntp
182390045,16415104050,182390045,0,0,0,0,0,0,182390045,0.0,0.0,0.0,90.0,182390045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ntp
187975037,16917753330,187975037,0,0,0,0,0,0,187975037,0.0,0.0,0.0,90.0,187975037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ntp
193557752,17420197680,193557752,0,0,0,0,0,0,193557752,0.0,0.0,0.0,90.0,193557752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ntp
199142284,17922805560,199142284,0,0,0,0,0,0,199142284,0.0,0.0,0.0,90.0,199142284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ntp
204721016,18424891440,204721016,0,0,0,0,0,0,204721016,0.0,0.0,0.0,90.0,204721016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ntp
210307328,18927659520,210307328,0,0,0,0,0,0,210307328,0.0,0.0,0.0,90.0,210307328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ntp
215889815,19430083350,215889815,0,0,0,0,0,0,215889815,0.0,0.0,0.0,90.0,215889815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ntp
221469493,19932254370,221469493,0,0,0,0,0,0,221469493,0.0,0.0,0.0,90.0,221469493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ntp
227055303,20434977270,227055303,0,0,0,0,0,0,227055303,0.0,0.0,0.0,90.0,227055303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ntp
232638196,20937437640,232638196,0,0,0,0,0,0,232638196,0.0,0.0,0.0,90.0,232638196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ntp
238222906,21440061540,238222906,0,0,0,0,0,0,238222906,0.0,0.0,0.0,90.0,238222906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ntp
243800226,21942020340,243800226,0,0,0,0,0,0,243800226,0.0,0.0,0.0,90.0,243800226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ntp
