total_packets,total_bytes,udp_packets,tcp_packets,icmp_packets,syn_packets,http_requests,dns_queries,baseline_packets,attack_packets,udp_tcp_ratio,syn_total_ratio,baseline_attack_ratio,bytes_per_packet,ntp_monlist_queries,ntp_responses,avg_ntp_response_size,dns_any_queries,dns_txt_queries,dns_responses,avg_dns_response_size,snmp_getbulk_requests,snmp_responses,avg_snmp_response_size,ssdp_msearch_packets,ssdp_responses,portmap_getport_calls,portmap_dump_calls,netbios_name_queries,netbios_dgram_packets,ldap_bind_requests,ldap_search_requests,mssql_sqlbatch_packets,mssql_rpc_packets,tftp_rrq_packets,tftp_wrq_packets,ntp_amplification_factor,dns_amplification_factor,snmp_amplification_factor,query_response_ratio,fragmentation_ratio,syn_ack_ratio,label
0,0,0,0,0,0,0,0,0,0,0.0,0.0,999.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,benign
0,0,0,0,0,0,0,0,0,0,0.0,0.0,999.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,benign
9782784,1182682591,2878407,6358083,546294,1711848,3056407,2446067,6208125,0,0.4527161724689659,0.17498577092165174,999.0,120.89427621012587,0,0,0,0,0,1223033,108,82144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.06716417300269086,0.0,2.0000046733230366,benign
41508352,5019034262,12217818,26981284,2309250,7264134,12972361,10377784,26343838,0,0.45282566982357103,0.17500415338098704,999.0,120.91624986701471,0,0,0,0,0,5188893,108,349005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.06726001095031252,0.0,2.0000005506507867,benign
73232384,8855342286,21553573,47604836,4073975,12816259,22890574,18305966,46478095,0,0.45276015655216206,0.17500808112432883,999.0,120.92112535896688,0,0,0,0,0,9152982,108,615993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.06729970625966489,0.0,2.0000023407794045,benign
104954282,12691691614,30892541,68224995,5836746,18367806,32804503,26234594,66612971,0,0.4528038587617339,0.17500768572739128,999.0,120.92590575770886,0,0,0,0,0,13117294,108,883329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.067340794526676,0.0,2.0000023954985533,benign
136681472,16528041463,40229046,88851575,7600851,23921417,42719196,34164628,86750426,0,0.4527668305260768,0.17501579877629647,999.0,120.92378887315466,0,0,0,0,0,17082313,108,1150091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.06732642119366387,0.0,2.000002591823066,benign
168404959,20364416411,49565336,109473568,9366055,29473349,52634925,42092267,106885261,0,0.45276076139219285,0.17501473338442486,999.0,120.92527756857801,0,0,0,0,0,21046131,108,1417362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.06734548977196807,0.0,2.000002510745993,benign
200131032,24200755110,58905373,130094558,11131101,35025374,62547314,50023894,127022020,0,0.4527889091256223,0.1750122090011508,999.0,120.92455062141488,0,0,0,0,0,25011945,108,1684297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.06733970508890852,0.0,2.0000014846390677,benign
231856406,28037083931,68245813,150714393,12896202,40576752,72461785,57956316,147157197,0,0.45281549851711905,0.1750081125642912,999.0,120.92434457471923,0,0,0,0,0,28978157,108,1951412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.06734079051335114,0.0,2.0000024644684036,benign
