total_packets,total_bytes,udp_packets,tcp_packets,icmp_packets,syn_packets,http_requests,dns_queries,baseline_packets,attack_packets,udp_tcp_ratio,syn_total_ratio,baseline_attack_ratio,bytes_per_packet,ntp_monlist_queries,ntp_responses,avg_ntp_response_size,dns_any_queries,dns_txt_queries,dns_responses,avg_dns_response_size,snmp_getbulk_requests,snmp_responses,avg_snmp_response_size,ssdp_msearch_packets,ssdp_responses,portmap_getport_calls,portmap_dump_calls,netbios_name_queries,netbios_dgram_packets,ldap_bind_requests,ldap_search_requests,mssql_sqlbatch_packets,mssql_rpc_packets,tftp_rrq_packets,tftp_wrq_packets,ntp_amplification_factor,dns_amplification_factor,snmp_amplification_factor,query_response_ratio,fragmentation_ratio,syn_ack_ratio,label
0,0,0,0,0,0,0,0,0,0,0.0,0.0,999.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,mixed
0,0,0,0,0,0,0,0,0,0,0.0,0.0,999.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,mixed
0,0,0,0,0,0,0,0,0,0,0.0,0.0,999.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,mixed
0,0,0,0,0,0,0,0,0,0,0.0,0.0,999.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,mixed
0,0,0,0,0,0,0,0,0,0,0.0,0.0,999.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,mixed
0,0,0,0,0,0,0,0,0,0,0.0,0.0,999.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,mixed
19311104,2334867461,5683004,12552442,1075658,3379557,6034491,4827542,12255933,0,0.45274090890043545,0.17500589298260733,999.0,120.908025817685,0,0,0,0,0,2413771,108,162264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.06722427272512596,0.0,2.0000017753821955,mixed
45748736,5531863453,13462319,29740287,2546130,8007041,14298212,11433910,29035929,0,0.45266271303972283,0.1750221252014482,999.0,120.91838893647247,0,0,0,0,0,5716959,108,384731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0672964420420017,0.0,2.0000002497801934,mixed
72184543,8728862186,21245018,46923434,4016091,12633148,22560459,18041566,45814997,0,0.45275923326498224,0.1750118165879363,999.0,120.92425640209429,0,0,0,0,0,9020778,108,607531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.06734796045307843,0.0,2.000000633254873,mixed
107033298,13187445188,36057737,65489143,5486418,18292574,31627670,25318011,62599232,8404690,0.5505910651480047,0.17090545037676033,7.448130984010118,123.20880916889995,667267,0,0,14,0,12325432,108,830168,0,0,667532,78,665081,0,332626,333301,0,666186,666374,0,665803,0,0.0,1.8,0.0,0.12149261786523993,0.0,2.1194803936835624,mixed
