total_packets,total_bytes,udp_packets,tcp_packets,icmp_packets,syn_packets,http_requests,dns_queries,baseline_packets,attack_packets,udp_tcp_ratio,syn_total_ratio,baseline_attack_ratio,bytes_per_packet,ntp_monlist_queries,ntp_responses,avg_ntp_response_size,dns_any_queries,dns_txt_queries,dns_responses,avg_dns_response_size,snmp_getbulk_requests,snmp_responses,avg_snmp_response_size,ssdp_msearch_packets,ssdp_responses,portmap_getport_calls,portmap_dump_calls,netbios_name_queries,netbios_dgram_packets,ldap_bind_requests,ldap_search_requests,mssql_sqlbatch_packets,mssql_rpc_packets,tftp_rrq_packets,tftp_wrq_packets,ntp_amplification_factor,dns_amplification_factor,snmp_amplification_factor,query_response_ratio,fragmentation_ratio,syn_ack_ratio,label
0,0,0,0,0,0,0,0,0,0,0.0,0.0,999.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,portmap
0,0,0,0,0,0,0,0,0,0,0.0,0.0,999.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,portmap
2321752,190383664,2321752,0,0,0,0,0,0,2321752,0.0,0.0,0.0,82.0,0,0,0,0,0,0,0,0,0,0,0,34,2321718,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,portmap
14445475,1184528950,14445475,0,0,0,0,0,0,14445475,0.0,0.0,0.0,82.0,0,0,0,0,0,0,0,0,0,0,0,212,14445263,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,portmap
26571105,2178830610,26571105,0,0,0,0,0,0,26571105,0.0,0.0,0.0,82.0,0,0,0,0,0,0,0,0,0,0,0,397,26570708,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,portmap
38691310,3172687420,38691310,0,0,0,0,0,0,38691310,0.0,0.0,0.0,82.0,0,0,0,0,0,0,0,0,0,0,0,572,38690738,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,portmap
50810824,4166487568,50810824,0,0,0,0,0,0,50810824,0.0,0.0,0.0,82.0,0,0,0,0,0,0,0,0,0,0,0,754,50810070,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,portmap
62934191,5160603662,62934191,0,0,0,0,0,0,62934191,0.0,0.0,0.0,82.0,0,0,0,0,0,0,0,0,0,0,0,936,62933255,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,portmap
75056755,6154653910,75056755,0,0,0,0,0,0,75056755,0.0,0.0,0.0,82.0,0,0,0,0,0,0,0,0,0,0,0,1120,75055634,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,portmap
87180096,7148767872,87180096,0,0,0,0,0,0,87180096,0.0,0.0,0.0,82.0,0,0,0,0,0,0,0,0,0,0,0,1299,87178797,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,portmap
99301283,8142705206,99301283,0,0,0,0,0,0,99301283,0.0,0.0,0.0,82.0,0,0,0,0,0,0,0,0,0,0,0,1476,99299807,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,portmap
111425480,9136889360,111425480,0,0,0,0,0,0,111425480,0.0,0.0,0.0,82.0,0,0,0,0,0,0,0,0,0,0,0,1656,111423824,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,portmap
123547776,10130917632,123547776,0,0,0,0,0,0,123547776,0.0,0.0,0.0,82.0,0,0,0,0,0,0,0,0,0,0,0,1834,123545942,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,portmap
135670184,11124955088,135670184,0,0,0,0,0,0,135670184,0.0,0.0,0.0,82.0,0,0,0,0,0,0,0,0,0,0,0,2012,135668172,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,portmap
147796851,12119341782,147796851,0,0,0,0,0,0,147796851,0.0,0.0,0.0,82.0,0,0,0,0,0,0,0,0,0,0,0,2195,147794656,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,portmap
159920654,13113493628,159920654,0,0,0,0,0,0,159920654,0.0,0.0,0.0,82.0,0,0,0,0,0,0,0,0,0,0,0,2382,159918272,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,portmap
172043475,14107564950,172043475,0,0,0,0,0,0,172043475,0.0,0.0,0.0,82.0,0,0,0,0,0,0,0,0,0,0,0,2563,172040912,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,portmap
184164794,15101513108,184164794,0,0,0,0,0,0,184164794,0.0,0.0,0.0,82.0,0,0,0,0,0,0,0,0,0,0,0,2736,184162058,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,portmap
196283427,16095241014,196283427,0,0,0,0,0,0,196283427,0.0,0.0,0.0,82.0,0,0,0,0,0,0,0,0,0,0,0,2915,196280512,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,portmap
208407576,17089421232,208407576,0,0,0,0,0,0,208407576,0.0,0.0,0.0,82.0,0,0,0,0,0,0,0,0,0,0,0,3098,208404478,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,portmap
220529119,18083387758,220529119,0,0,0,0,0,0,220529119,0.0,0.0,0.0,82.0,0,0,0,0,0,0,0,0,0,0,0,3276,220525843,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,portmap
232651670,19077436940,232651670,0,0,0,0,0,0,232651670,0.0,0.0,0.0,82.0,0,0,0,0,0,0,0,0,0,0,0,3455,232648215,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,portmap
244774384,20071499488,244774384,0,0,0,0,0,0,244774384,0.0,0.0,0.0,82.0,0,0,0,0,0,0,0,0,0,0,0,3640,244770744,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,portmap
256896091,21065479462,256896091,0,0,0,0,0,0,256896091,0.0,0.0,0.0,82.0,0,0,0,0,0,0,0,0,0,0,0,3823,256892268,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,portmap
