total_packets,total_bytes,udp_packets,tcp_packets,icmp_packets,syn_packets,http_requests,dns_queries,baseline_packets,attack_packets,udp_tcp_ratio,syn_total_ratio,baseline_attack_ratio,bytes_per_packet,ntp_monlist_queries,ntp_responses,avg_ntp_response_size,dns_any_queries,dns_txt_queries,dns_responses,avg_dns_response_size,snmp_getbulk_requests,snmp_responses,avg_snmp_response_size,ssdp_msearch_packets,ssdp_responses,portmap_getport_calls,portmap_dump_calls,netbios_name_queries,netbios_dgram_packets,ldap_bind_requests,ldap_search_requests,mssql_sqlbatch_packets,mssql_rpc_packets,tftp_rrq_packets,tftp_wrq_packets,ntp_amplification_factor,dns_amplification_factor,snmp_amplification_factor,query_response_ratio,fragmentation_ratio,syn_ack_ratio,label
0,0,0,0,0,0,0,0,0,0,0.0,0.0,999.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,snmp
0,0,0,0,0,0,0,0,0,0,0.0,0.0,999.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,snmp
9442127,774254414,9442127,0,0,0,0,0,0,9442127,0.0,0.0,0.0,82.0,0,0,0,0,0,0,0,9442127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,snmp
21553451,1767382982,21553451,0,0,0,0,0,0,21553451,0.0,0.0,0.0,82.0,0,0,0,0,0,0,0,21553451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,snmp
33664494,2760488508,33664494,0,0,0,0,0,0,33664494,0.0,0.0,0.0,82.0,0,0,0,0,0,0,0,33664494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,snmp
45776790,3753696780,45776790,0,0,0,0,0,0,45776790,0.0,0.0,0.0,82.0,0,0,0,0,0,0,0,45776790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,snmp
57888066,4746821412,57888066,0,0,0,0,0,0,57888066,0.0,0.0,0.0,82.0,0,0,0,0,0,0,0,57888066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,snmp
69996556,5739717592,69996556,0,0,0,0,0,0,69996556,0.0,0.0,0.0,82.0,0,0,0,0,0,0,0,69996556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,snmp
82107157,6732786874,82107157,0,0,0,0,0,0,82107157,0.0,0.0,0.0,82.0,0,0,0,0,0,0,0,82107157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,snmp
94220225,7726058450,94220225,0,0,0,0,0,0,94220225,0.0,0.0,0.0,82.0,0,0,0,0,0,0,0,94220225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,snmp
106331892,8719215226,106331893,0,0,0,0,0,0,106331893,0.0,0.0,0.0,82.00000077117033,0,0,0,0,0,0,0,106331893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,snmp
118444314,9712433748,118444314,0,0,0,0,0,0,118444314,0.0,0.0,0.0,82.0,0,0,0,0,0,0,0,118444314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,snmp
