total_packets,total_bytes,udp_packets,tcp_packets,icmp_packets,syn_packets,http_requests,dns_queries,baseline_packets,attack_packets,udp_tcp_ratio,syn_total_ratio,baseline_attack_ratio,bytes_per_packet,ntp_monlist_queries,ntp_responses,avg_ntp_response_size,dns_any_queries,dns_txt_queries,dns_responses,avg_dns_response_size,snmp_getbulk_requests,snmp_responses,avg_snmp_response_size,ssdp_msearch_packets,ssdp_responses,portmap_getport_calls,portmap_dump_calls,netbios_name_queries,netbios_dgram_packets,ldap_bind_requests,ldap_search_requests,mssql_sqlbatch_packets,mssql_rpc_packets,tftp_rrq_packets,tftp_wrq_packets,ntp_amplification_factor,dns_amplification_factor,snmp_amplification_factor,query_response_ratio,fragmentation_ratio,syn_ack_ratio,label
0,0,0,0,0,0,0,0,0,0,0.0,0.0,999.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,netbios
0,0,0,0,0,0,0,0,0,0,0.0,0.0,999.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,netbios
34425,3408852,34425,0,0,0,0,0,0,34425,0.0,0.0,0.0,99.02257080610022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17157,17268,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,netbios
9698987,960209828,9698987,0,0,0,0,0,0,9698987,0.0,0.0,0.0,99.00104289241753,0,0,0,0,0,0,0,0,0,0,0,172,0,0,4848686,4850129,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,netbios
19365005,1917154402,19365005,0,0,0,0,0,0,19365005,0.0,0.0,0.0,99.0009763488313,0,0,0,0,0,0,0,0,0,0,0,327,0,0,9680985,9683693,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,netbios
29027134,2873694022,29027134,0,0,0,0,0,0,29027134,0.0,0.0,0.0,99.00026719827042,0,0,0,0,0,0,0,0,0,0,0,493,0,0,14512759,14513882,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,netbios
38692997,3830627794,38692997,0,0,0,0,0,0,38692997,0.0,0.0,0.0,99.00054508571668,0,0,0,0,0,0,0,0,0,0,0,666,0,0,19344649,19347682,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,netbios
48356258,4787298186,48356258,0,0,0,0,0,0,48356258,0.0,0.0,0.0,99.00059235352744,0,0,0,0,0,0,0,0,0,0,0,819,0,0,24175662,24179777,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,netbios
58018002,5743799082,58018002,0,0,0,0,0,0,58018002,0.0,0.0,0.0,99.00029101312383,0,0,0,0,0,0,0,0,0,0,0,988,0,0,29007282,29009732,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,netbios
67681964,6700546524,67681964,0,0,0,0,0,0,67681964,0.0,0.0,0.0,99.00047409971732,0,0,0,0,0,0,0,0,0,0,0,1161,0,0,33838087,33842716,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,netbios
77349091,7657600392,77349091,0,0,0,0,0,0,77349091,0.0,0.0,0.0,99.00052208758342,0,0,0,0,0,0,0,0,0,0,0,1316,0,0,38670983,38676792,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,netbios
87014823,8614508406,87014823,0,0,0,0,0,0,87014823,0.0,0.0,0.0,99.00047036813487,0,0,0,0,0,0,0,0,0,0,0,1481,0,0,43503718,43509624,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,netbios
