total_packets,total_bytes,udp_packets,tcp_packets,icmp_packets,syn_packets,http_requests,dns_queries,baseline_packets,attack_packets,udp_tcp_ratio,syn_total_ratio,baseline_attack_ratio,bytes_per_packet,ntp_monlist_queries,ntp_responses,avg_ntp_response_size,dns_any_queries,dns_txt_queries,dns_responses,avg_dns_response_size,snmp_getbulk_requests,snmp_responses,avg_snmp_response_size,ssdp_msearch_packets,ssdp_responses,portmap_getport_calls,portmap_dump_calls,netbios_name_queries,netbios_dgram_packets,ldap_bind_requests,ldap_search_requests,mssql_sqlbatch_packets,mssql_rpc_packets,tftp_rrq_packets,tftp_wrq_packets,ntp_amplification_factor,dns_amplification_factor,snmp_amplification_factor,query_response_ratio,fragmentation_ratio,syn_ack_ratio,label
0,0,0,0,0,0,0,0,0,0,0.0,0.0,999.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,dns
0,0,0,0,0,0,0,0,0,0,0.0,0.0,999.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,dns
0,0,0,0,0,0,0,0,0,0,0.0,0.0,999.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,dns
0,0,0,0,0,0,0,0,0,0,0.0,0.0,999.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,dns
8950469,637721200,8950469,0,0,0,0,8950469,0,8950469,0.0,0.0,0.0,71.25003170224934,0,0,0,8950469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,dns
18535718,1320668316,18535718,0,0,0,0,18535718,0,18535718,0.0,0.0,0.0,71.24991413874552,0,0,0,18535718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,dns
28192481,2008715431,28192481,0,0,0,0,28192481,0,28192481,0.0,0.0,0.0,71.25004113685489,0,0,0,28192481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,dns
37785235,2692193505,37785235,0,0,0,0,37785235,0,37785235,0.0,0.0,0.0,71.24988120359711,0,0,0,37785235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,dns
47443263,3380333793,47443263,0,0,0,0,47443263,0,47443263,0.0,0.0,0.0,71.2500274907314,0,0,0,47443263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,dns
57035762,4063792040,57035762,0,0,0,0,57035762,0,57035762,0.0,0.0,0.0,71.24989475901103,0,0,0,57035762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,dns
66694201,4751962714,66694201,0,0,0,0,66694201,0,66694201,0.0,0.0,0.0,71.2500133857215,0,0,0,66694201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,dns
76282687,5435133273,76282687,0,0,0,0,76282687,0,76282687,0.0,0.0,0.0,71.24989282299403,0,0,0,76282687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,dns
85934435,6122825390,85934435,0,0,0,0,85934435,0,85934435,0.0,0.0,0.0,71.24996388234821,0,0,0,85934435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,dns
95530294,6806523085,95530294,0,0,0,0,95530294,0,95530294,0.0,0.0,0.0,71.24989152655597,0,0,0,95530294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,dns
105172601,7493543432,105172601,0,0,0,0,105172601,0,105172601,0.0,0.0,0.0,71.24995826622182,0,0,0,105172601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,dns
114776748,8177831910,114776748,0,0,0,0,114776748,0,114776748,0.0,0.0,0.0,71.24990080743532,0,0,0,114776748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,dns
124415507,8864598116,124415507,0,0,0,0,124415507,0,124415507,0.0,0.0,0.0,71.24994568402153,0,0,0,124415507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,dns
134027926,9549477132,134027926,0,0,0,0,134027926,0,134027926,0.0,0.0,0.0,71.24990602331637,0,0,0,134027926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,dns
143659177,10235708981,143659177,0,0,0,0,143659177,0,143659177,0.0,0.0,0.0,71.24994862667214,0,0,0,143659177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,dns
153280375,10921214821,153280375,0,0,0,0,153280375,0,153280375,0.0,0.0,0.0,71.24992237916955,0,0,0,153280375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,dns
162903425,11606859853,162903425,0,0,0,0,162903425,0,162903425,0.0,0.0,0.0,71.24994365833622,0,0,0,162903425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,dns
172532664,12292940904,172532664,0,0,0,0,172532664,0,172532664,0.0,0.0,0.0,71.24993389077908,0,0,0,172532664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,dns
182145663,12977870041,182145663,0,0,0,0,182145663,0,182145663,0.0,0.0,0.0,71.24995362091053,0,0,0,182145663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,dns
191784760,13664652293,191784760,0,0,0,0,191784760,0,191784760,0.0,0.0,0.0,71.2499381754838,0,0,0,191784760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,dns
