total_packets,total_bytes,udp_packets,tcp_packets,icmp_packets,syn_packets,http_requests,dns_queries,baseline_packets,attack_packets,udp_tcp_ratio,syn_total_ratio,baseline_attack_ratio,bytes_per_packet,ntp_monlist_queries,ntp_responses,avg_ntp_response_size,dns_any_queries,dns_txt_queries,dns_responses,avg_dns_response_size,snmp_getbulk_requests,snmp_responses,avg_snmp_response_size,ssdp_msearch_packets,ssdp_responses,portmap_getport_calls,portmap_dump_calls,netbios_name_queries,netbios_dgram_packets,ldap_bind_requests,ldap_search_requests,mssql_sqlbatch_packets,mssql_rpc_packets,tftp_rrq_packets,tftp_wrq_packets,ntp_amplification_factor,dns_amplification_factor,snmp_amplification_factor,query_response_ratio,fragmentation_ratio,syn_ack_ratio,label
0,0,0,0,0,0,0,0,0,0,0.0,0.0,999.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,tftp
0,0,0,0,0,0,0,0,0,0,0.0,0.0,999.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,tftp
1587004,96807971,1587004,0,0,0,0,0,0,1587004,0.0,0.0,0.0,61.000458095883815,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,1586984,0,0.0,0.0,0.0,0.0,0.0,0.0,tftp
7266266,443241064,7266266,0,0,0,0,0,0,7266266,0.0,0.0,0.0,60.99984008292567,0,0,0,0,0,0,0,0,0,0,0,107,0,0,0,0,0,0,0,0,7266159,0,0.0,0.0,0.0,0.0,0.0,0.0,tftp
12941509,789428645,12941509,0,0,0,0,0,0,12941509,0.0,0.0,0.0,60.99973697039503,0,0,0,0,0,0,0,0,0,0,0,195,0,0,0,0,0,0,0,0,12941314,0,0.0,0.0,0.0,0.0,0.0,0.0,tftp
18622891,1135993106,18622891,0,0,0,0,0,0,18622891,0.0,0.0,0.0,60.999825752081136,0,0,0,0,0,0,0,0,0,0,0,281,0,0,0,0,0,0,0,0,18622610,0,0.0,0.0,0.0,0.0,0.0,0.0,tftp
24294829,1481978008,24294829,0,0,0,0,0,0,24294829,0.0,0.0,0.0,60.99972994253221,0,0,0,0,0,0,0,0,0,0,0,371,0,0,0,0,0,0,0,0,24294458,0,0.0,0.0,0.0,0.0,0.0,0.0,tftp
29979642,1828752815,29979642,0,0,0,0,0,0,29979642,0.0,0.0,0.0,60.99982164563539,0,0,0,0,0,0,0,0,0,0,0,452,0,0,0,0,0,0,0,0,29979190,0,0.0,0.0,0.0,0.0,0.0,0.0,tftp
35651892,2174757957,35651892,0,0,0,0,0,0,35651892,0.0,0.0,0.0,60.999790894688005,0,0,0,0,0,0,0,0,0,0,0,539,0,0,0,0,0,0,0,0,35651353,0,0.0,0.0,0.0,0.0,0.0,0.0,tftp
41334277,2521382055,41334277,0,0,0,0,0,0,41334277,0.0,0.0,0.0,60.99978608552897,0,0,0,0,0,0,0,0,0,0,0,623,0,0,0,0,0,0,0,0,41333654,0,0.0,0.0,0.0,0.0,0.0,0.0,tftp
47006808,2867404608,47006808,0,0,0,0,0,0,47006808,0.0,0.0,0.0,60.999772798867774,0,0,0,0,0,0,0,0,0,0,0,706,0,0,0,0,0,0,0,0,47006102,0,0.0,0.0,0.0,0.0,0.0,0.0,tftp
52688121,3213962452,52688121,0,0,0,0,0,0,52688121,0.0,0.0,0.0,60.99975461261942,0,0,0,0,0,0,0,0,0,0,0,798,0,0,0,0,0,0,0,0,52687323,0,0.0,0.0,0.0,0.0,0.0,0.0,tftp
58360425,3559972947,58360425,0,0,0,0,0,0,58360425,0.0,0.0,0.0,60.999777623278106,0,0,0,0,0,0,0,0,0,0,0,882,0,0,0,0,0,0,0,0,58359543,0,0.0,0.0,0.0,0.0,0.0,0.0,tftp
64040585,3906460505,64040585,0,0,0,0,0,0,64040585,0.0,0.0,0.0,60.999762962814906,0,0,0,0,0,0,0,0,0,0,0,970,0,0,0,0,0,0,0,0,64039615,0,0.0,0.0,0.0,0.0,0.0,0.0,tftp
69716084,4252665273,69716084,0,0,0,0,0,0,69716084,0.0,0.0,0.0,60.99977263496326,0,0,0,0,0,0,0,0,0,0,0,1054,0,0,0,0,0,0,0,0,69715030,0,0.0,0.0,0.0,0.0,0.0,0.0,tftp
75395956,4599134044,75395956,0,0,0,0,0,0,75395956,0.0,0.0,0.0,60.99974438947362,0,0,0,0,0,0,0,0,0,0,0,1145,0,0,0,0,0,0,0,0,75394811,0,0.0,0.0,0.0,0.0,0.0,0.0,tftp
81072408,4945397604,81072408,0,0,0,0,0,0,81072408,0.0,0.0,0.0,60.999762138556434,0,0,0,0,0,0,0,0,0,0,0,1226,0,0,0,0,0,0,0,0,81071182,0,0.0,0.0,0.0,0.0,0.0,0.0,tftp
86751146,5291797092,86751146,0,0,0,0,0,0,86751146,0.0,0.0,0.0,60.99973701788331,0,0,0,0,0,0,0,0,0,0,0,1319,0,0,0,0,0,0,0,0,86749827,0,0.0,0.0,0.0,0.0,0.0,0.0,tftp
92426335,5637984143,92426335,0,0,0,0,0,0,92426335,0.0,0.0,0.0,60.99975881332956,0,0,0,0,0,0,0,0,0,0,0,1399,0,0,0,0,0,0,0,0,92424936,0,0.0,0.0,0.0,0.0,0.0,0.0,tftp
98105455,5984408737,98105455,0,0,0,0,0,0,98105455,0.0,0.0,0.0,60.999755181809206,0,0,0,0,0,0,0,0,0,0,0,1491,0,0,0,0,0,0,0,0,98103964,0,0.0,0.0,0.0,0.0,0.0,0.0,tftp
103782645,6330715601,103782645,0,0,0,0,0,0,103782645,0.0,0.0,0.0,60.99975194311149,0,0,0,0,0,0,0,0,0,0,0,1578,0,0,0,0,0,0,0,0,103781067,0,0.0,0.0,0.0,0.0,0.0,0.0,tftp
109460416,6677058935,109460416,0,0,0,0,0,0,109460416,0.0,0.0,0.0,60.99975844235783,0,0,0,0,0,0,0,0,0,0,0,1665,0,0,0,0,0,0,0,0,109458751,0,0.0,0.0,0.0,0.0,0.0,0.0,tftp
115139386,7023474622,115139386,0,0,0,0,0,0,115139386,0.0,0.0,0.0,60.99975747655976,0,0,0,0,0,0,0,0,0,0,0,1752,0,0,0,0,0,0,0,0,115137634,0,0.0,0.0,0.0,0.0,0.0,0.0,tftp
120813269,7369579274,120813269,0,0,0,0,0,0,120813269,0.0,0.0,0.0,60.99975056547804,0,0,0,0,0,0,0,0,0,0,0,1839,0,0,0,0,0,0,0,0,120811430,0,0.0,0.0,0.0,0.0,0.0,0.0,tftp
126495069,7716169459,126495069,0,0,0,0,0,0,126495069,0.0,0.0,0.0,60.99976481296674,0,0,0,0,0,0,0,0,0,0,0,1927,0,0,0,0,0,0,0,0,126493142,0,0.0,0.0,0.0,0.0,0.0,0.0,tftp
132165503,8062062926,132165503,0,0,0,0,0,0,132165503,0.0,0.0,0.0,60.99975215166396,0,0,0,0,0,0,0,0,0,0,0,2016,0,0,0,0,0,0,0,0,132163487,0,0.0,0.0,0.0,0.0,0.0,0.0,tftp
137850013,8408818345,137850013,0,0,0,0,0,0,137850013,0.0,0.0,0.0,60.99976461373275,0,0,0,0,0,0,0,0,0,0,0,2096,0,0,0,0,0,0,0,0,137847917,0,0.0,0.0,0.0,0.0,0.0,0.0,tftp
143521091,8754752142,143521091,0,0,0,0,0,0,143521091,0.0,0.0,0.0,60.999760251265094,0,0,0,0,0,0,0,0,0,0,0,2177,0,0,0,0,0,0,0,0,143518914,0,0.0,0.0,0.0,0.0,0.0,0.0,tftp
149203307,9101365598,149203307,0,0,0,0,0,0,149203307,0.0,0.0,0.0,60.99975785389261,0,0,0,0,0,0,0,0,0,0,0,2269,0,0,0,0,0,0,0,0,149201038,0,0.0,0.0,0.0,0.0,0.0,0.0,tftp
154875680,9447379003,154875680,0,0,0,0,0,0,154875680,0.0,0.0,0.0,60.99975801881871,0,0,0,0,0,0,0,0,0,0,0,2352,0,0,0,0,0,0,0,0,154873328,0,0.0,0.0,0.0,0.0,0.0,0.0,tftp
160556450,9793904157,160556450,0,0,0,0,0,0,160556450,0.0,0.0,0.0,60.999755269875486,0,0,0,0,0,0,0,0,0,0,0,2442,0,0,0,0,0,0,0,0,160554008,0,0.0,0.0,0.0,0.0,0.0,0.0,tftp
166230150,10139999030,166230150,0,0,0,0,0,0,166230150,0.0,0.0,0.0,60.99975864787465,0,0,0,0,0,0,0,0,0,0,0,2529,0,0,0,0,0,0,0,0,166227621,0,0.0,0.0,0.0,0.0,0.0,0.0,tftp
