total_packets,total_bytes,udp_packets,tcp_packets,icmp_packets,syn_packets,http_requests,dns_queries,baseline_packets,attack_packets,udp_tcp_ratio,syn_total_ratio,baseline_attack_ratio,bytes_per_packet,ntp_monlist_queries,ntp_responses,avg_ntp_response_size,dns_any_queries,dns_txt_queries,dns_responses,avg_dns_response_size,snmp_getbulk_requests,snmp_responses,avg_snmp_response_size,ssdp_msearch_packets,ssdp_responses,portmap_getport_calls,portmap_dump_calls,netbios_name_queries,netbios_dgram_packets,ldap_bind_requests,ldap_search_requests,mssql_sqlbatch_packets,mssql_rpc_packets,tftp_rrq_packets,tftp_wrq_packets,ntp_amplification_factor,dns_amplification_factor,snmp_amplification_factor,query_response_ratio,fragmentation_ratio,syn_ack_ratio,label
0,0,0,0,0,0,0,0,0,0,0.0,0.0,999.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,attack
0,0,0,0,0,0,0,0,0,0,0.0,0.0,999.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,attack
0,0,0,0,0,0,0,0,0,0,0.0,0.0,999.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,attack
0,0,0,0,0,0,0,0,0,0,0.0,0.0,999.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,attack
0,0,0,0,0,0,0,0,0,0,0.0,0.0,999.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,attack
5483672,559128953,5245790,237882,0,178325,139112,563759,0,5483672,22.052067831950296,0.032519268110857105,0.0,101.96250851619133,563813,0,0,1,0,0,0,3,0,0,563791,53,562098,0,280856,281424,0,562814,563456,0,562443,0,0.0,0.0,0.0,0.0,0.0,0.0,attack
10980158,2061474653,8150722,2829436,0,2121547,1651943,670442,0,10980158,2.8806878826734374,0.19321643641193506,0.0,187.74544528412068,670414,0,0,28,0,0,0,22,0,0,670635,103,668275,0,334234,334986,0,669426,669646,0,668937,0,0.0,0.0,0.0,0.0,0.0,0.0,attack
16471833,3617715129,10954811,5517022,0,4114391,3258226,759987,0,16471833,1.9856384476987767,0.2497834333313117,0.0,219.63039140816932,760259,0,0,68,0,0,0,51,0,0,760693,156,758089,0,379172,380135,0,759592,759662,0,759175,0,0.0,0.0,0.0,0.0,0.0,0.0,attack
22026413,4461342588,15681769,6344644,0,4674673,3841924,1222702,0,22026413,2.471654674399383,0.2122303345533383,0.0,202.54512561804776,1224445,0,0,81,0,0,0,58,0,0,1223561,209,1220968,0,609877,611707,0,1221993,1223483,0,1222642,0,0.0,0.0,0.0,0.0,0.0,0.0,attack
27588279,5308082850,20301283,7286996,0,5381269,4391952,1658737,0,27588279,2.7859604973023178,0.1950563498361025,0.0,192.40355116025904,1659445,0,0,92,0,0,0,66,0,0,1659475,262,1654548,0,827446,829037,0,1656894,1657644,0,1656838,0,0.0,0.0,0.0,0.0,0.0,0.0,attack
33071152,6980573496,22769137,10302015,0,7638820,6157281,1681746,0,33071152,2.210163448606899,0.2309813701076999,0.0,211.0774216755437,1682414,0,0,125,0,0,0,94,0,0,1682542,315,1677363,0,838973,840572,0,1680097,1680691,0,1679886,0,0.0,0.0,0.0,0.0,0.0,0.0,attack
38582602,8309892078,26223233,12359369,0,9127311,7449024,1899994,0,38582602,2.1217291109279124,0.23656546025589462,0.0,215.37925508497327,1900914,0,0,157,0,0,0,112,0,0,1900256,374,1895692,0,947948,949568,0,1898109,1899314,0,1898841,0,0.0,0.0,0.0,0.0,0.0,0.0,attack
44156739,8975305364,31357635,12799104,0,9431659,7748079,2436454,0,44156739,2.4499867334463414,0.2135950075479985,0.0,203.26014935115566,2438422,0,0,161,0,0,0,118,0,0,2438323,425,2432061,0,1215643,1217988,0,2434168,2436321,0,2434488,0,0.0,0.0,0.0,0.0,0.0,0.0,attack
49682359,10229011801,34914533,14767826,0,10908070,8896863,2668462,0,49682359,2.364229711265558,0.21955620102499562,0.0,205.8882067375263,2669696,0,0,183,0,0,0,130,0,0,2669591,477,2662038,0,1331426,1333586,0,2665795,2666984,0,2666033,0,0.0,0.0,0.0,0.0,0.0,0.0,attack
55168285,11871451331,37476557,17691728,0,13090779,10620090,2710440,0,55168285,2.1183095851349285,0.2372881266836553,0.0,215.18615869606967,2711311,0,0,219,0,0,0,163,0,0,2711613,531,2703560,0,1352337,1354597,0,2707656,2708725,0,2707901,0,0.0,0.0,0.0,0.0,0.0,0.0,attack
60704399,12913680480,41708831,18995568,0,13995315,11503350,3079766,0,60704399,2.195713810716268,0.23054861312439648,0.0,212.7305548317841,3081861,0,0,240,0,0,0,174,0,0,3080820,588,3073104,0,1536818,1539159,0,3077462,3078881,0,3078117,0,0.0,0.0,0.0,0.0,0.0,0.0,attack
66286339,13566160940,46840234,19446105,0,14332992,11766678,3612964,0,66286339,2.408720615259457,0.21622844489872944,0.0,204.6599819006447,3615264,0,0,246,0,0,0,178,0,0,3614432,641,3604958,0,1802564,1805764,0,3609289,3611411,0,3610196,0,0.0,0.0,0.0,0.0,0.0,0.0,attack
71776190,15157713133,49515171,22261019,0,16442856,13411436,3675699,0,71776190,2.2242993907870976,0.22908510468443644,0.0,211.18024142825078,3677353,0,0,275,0,0,0,201,0,0,3677053,693,3667010,0,1834086,1837078,0,3672258,3673898,0,3672702,0,0.0,0.0,0.0,0.0,0.0,0.0,attack
77275478,16639470300,52535812,24739666,0,18268376,14913715,3807859,0,77275478,2.123545726122576,0.2364058621546152,0.0,215.32665640709462,3809951,0,0,313,0,0,0,225,0,0,3809469,744,3799636,0,1900310,1903382,0,3804484,3806722,0,3805670,0,0.0,0.0,0.0,0.0,0.0,0.0,attack
82840524,17396588572,57469046,25371478,0,18693390,15363640,4308647,0,82840524,2.265104382172769,0.22565513950636043,0.0,210.00094799014067,4311895,0,0,321,0,0,0,232,0,0,4310982,799,4300635,0,2150096,2154061,0,4305456,4308262,0,4306560,0,0.0,0.0,0.0,0.0,0.0,0.0,attack
88387075,18394239025,61693922,26693153,0,19684569,16134796,4669032,0,88387075,2.311226478190868,0.22270868223662793,0.0,208.11005483550622,4671467,0,0,334,0,0,0,243,0,0,4670948,854,4658323,0,2329875,2333529,0,4664659,4666834,0,4665618,0,0.0,0.0,0.0,0.0,0.0,0.0,attack
93869552,20069420602,64157292,29712260,0,21943172,17905811,4691643,0,93869552,2.159286839843216,0.23376240253069494,0.0,213.80117593402386,4693980,0,0,368,0,0,0,274,0,0,4693622,905,4680577,0,2341126,2344820,0,4687378,4689262,0,4688260,0,0.0,0.0,0.0,0.0,0.0,0.0,attack
99386561,21311017707,67859583,31526978,0,23237412,19076493,4958940,0,99386561,2.152429040296853,0.23380839186094787,0.0,214.4255470012691,4961671,0,0,398,0,0,0,288,0,0,4960477,964,4947979,0,2474701,2478403,0,4954721,4957192,0,4956123,0,0.0,0.0,0.0,0.0,0.0,0.0,attack
104968757,21915817764,73129433,31839324,0,23460482,19277469,5520293,0,104968757,2.2968274389242684,0.22349966476215394,0.0,208.78419817813028,5523097,0,0,401,0,0,0,293,0,0,5522393,1020,5508229,0,2754302,2758960,0,5514829,5518190,0,5516284,0,0.0,0.0,0.0,0.0,0.0,0.0,attack
110475004,23327612766,76270177,34204827,0,25234093,20658615,5672168,0,110475004,2.22980741870146,0.22841450179988226,0.0,211.15738331179423,5675076,0,0,426,0,0,0,308,0,0,5674270,1071,5659214,0,2830458,2834948,0,5666864,5669579,0,5668051,0,0.0,0.0,0.0,0.0,0.0,0.0,attack
115965672,24917987983,78980959,36984713,0,27301017,22310595,5743176,0,115965672,2.1355028224769517,0.23542326387760681,0.0,214.87382906727777,5746129,0,0,464,0,0,0,339,0,0,5745784,1120,5730222,0,2866056,2870611,0,5738319,5740580,0,5739687,0,0.0,0.0,0.0,0.0,0.0,0.0,attack
121512825,25836183455,83521689,37991136,0,27990630,23006700,6170763,0,121512825,2.1984520020670084,0.2303512407023703,0.0,212.6210418941375,6175232,0,0,480,0,0,0,348,0,0,6173293,1176,6157886,0,3079662,3084541,0,6165863,6169547,0,6167983,0,0.0,0.0,0.0,0.0,0.0,0.0,attack
