total_packets,total_bytes,udp_packets,tcp_packets,icmp_packets,syn_packets,http_requests,dns_queries,baseline_packets,attack_packets,udp_tcp_ratio,syn_total_ratio,baseline_attack_ratio,bytes_per_packet,ntp_monlist_queries,ntp_responses,avg_ntp_response_size,dns_any_queries,dns_txt_queries,dns_responses,avg_dns_response_size,snmp_getbulk_requests,snmp_responses,avg_snmp_response_size,ssdp_msearch_packets,ssdp_responses,portmap_getport_calls,portmap_dump_calls,netbios_name_queries,netbios_dgram_packets,ldap_bind_requests,ldap_search_requests,mssql_sqlbatch_packets,mssql_rpc_packets,tftp_rrq_packets,tftp_wrq_packets,ntp_amplification_factor,dns_amplification_factor,snmp_amplification_factor,query_response_ratio,fragmentation_ratio,syn_ack_ratio,label
0,0,0,0,0,0,0,0,0,0,0.0,0.0,999.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ntp
0,0,0,0,0,0,0,0,0,0,0.0,0.0,999.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ntp
0,0,0,0,0,0,0,0,0,0,0.0,0.0,999.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ntp
3646496,328184640,3646496,0,0,0,0,0,0,3646496,0.0,0.0,0.0,90.0,3646496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ntp
15765993,1418939370,15765993,0,0,0,0,0,0,15765993,0.0,0.0,0.0,90.0,15765993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ntp
27883342,2509500780,27883342,0,0,0,0,0,0,27883342,0.0,0.0,0.0,90.0,27883342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ntp
40002608,3600234720,40002608,0,0,0,0,0,0,40002608,0.0,0.0,0.0,90.0,40002608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ntp
52124954,4691245860,52124954,0,0,0,0,0,0,52124954,0.0,0.0,0.0,90.0,52124954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ntp
64243801,5781942090,64243801,0,0,0,0,0,0,64243801,0.0,0.0,0.0,90.0,64243801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ntp
76371003,6873390270,76371003,0,0,0,0,0,0,76371003,0.0,0.0,0.0,90.0,76371003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ntp
88492585,7964332650,88492585,0,0,0,0,0,0,88492585,0.0,0.0,0.0,90.0,88492585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ntp
100615296,9055376640,100615296,0,0,0,0,0,0,100615296,0.0,0.0,0.0,90.0,100615296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ntp
112739028,10146512520,112739028,0,0,0,0,0,0,112739028,0.0,0.0,0.0,90.0,112739028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ntp
124861437,11237529330,124861437,0,0,0,0,0,0,124861437,0.0,0.0,0.0,90.0,124861437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ntp
136986283,12328765470,136986283,0,0,0,0,0,0,136986283,0.0,0.0,0.0,90.0,136986283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ntp
149105987,13419538830,149105987,0,0,0,0,0,0,149105987,0.0,0.0,0.0,90.0,149105987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ntp
161227137,14510442330,161227137,0,0,0,0,0,0,161227137,0.0,0.0,0.0,90.0,161227137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ntp
173350931,15601583790,173350931,0,0,0,0,0,0,173350931,0.0,0.0,0.0,90.0,173350931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ntp
185471711,16692453990,185471711,0,0,0,0,0,0,185471711,0.0,0.0,0.0,90.0,185471711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ntp
197596657,17783699130,197596657,0,0,0,0,0,0,197596657,0.0,0.0,0.0,90.0,197596657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ntp
209715028,18874352520,209715028,0,0,0,0,0,0,209715028,0.0,0.0,0.0,90.0,209715028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ntp
221834896,19965140640,221834896,0,0,0,0,0,0,221834896,0.0,0.0,0.0,90.0,221834896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ntp
233959178,21056326020,233959178,0,0,0,0,0,0,233959178,0.0,0.0,0.0,90.0,233959178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ntp
246078962,22147106580,246078962,0,0,0,0,0,0,246078962,0.0,0.0,0.0,90.0,246078962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ntp
258200945,23238085050,258200945,0,0,0,0,0,0,258200945,0.0,0.0,0.0,90.0,258200945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ntp
270321551,24328939590,270321551,0,0,0,0,0,0,270321551,0.0,0.0,0.0,90.0,270321551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ntp
282438940,25419504600,282438940,0,0,0,0,0,0,282438940,0.0,0.0,0.0,90.0,282438940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ntp
294562922,26510662980,294562922,0,0,0,0,0,0,294562922,0.0,0.0,0.0,90.0,294562922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ntp
306683111,27601479990,306683111,0,0,0,0,0,0,306683111,0.0,0.0,0.0,90.0,306683111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ntp
318804766,28692429030,318804767,0,0,0,0,0,0,318804766,0.0,0.0,0.0,90.00000028230444,318804767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ntp
330924613,29783215170,330924613,0,0,0,0,0,0,330924613,0.0,0.0,0.0,90.0,330924613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ntp
343044121,30873970890,343044121,0,0,0,0,0,0,343044121,0.0,0.0,0.0,90.0,343044121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ntp
355166683,31965001470,355166683,0,0,0,0,0,0,355166683,0.0,0.0,0.0,90.0,355166683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ntp
367285942,33055734780,367285942,0,0,0,0,0,0,367285942,0.0,0.0,0.0,90.0,367285942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ntp
379408231,34146740790,379408231,0,0,0,0,0,0,379408231,0.0,0.0,0.0,90.0,379408231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ntp
391529318,35237638620,391529318,0,0,0,0,0,0,391529318,0.0,0.0,0.0,90.0,391529318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ntp
403646108,36328149720,403646108,0,0,0,0,0,0,403646108,0.0,0.0,0.0,90.0,403646108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ntp
415768687,37419181830,415768687,0,0,0,0,0,0,415768687,0.0,0.0,0.0,90.0,415768687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ntp
427887221,38509849890,427887221,0,0,0,0,0,0,427887221,0.0,0.0,0.0,90.0,427887221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ntp
440005975,39600537750,440005975,0,0,0,0,0,0,440005975,0.0,0.0,0.0,90.0,440005975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ntp
452126142,40691352780,452126142,0,0,0,0,0,0,452126142,0.0,0.0,0.0,90.0,452126142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ntp
464244433,41781998970,464244433,0,0,0,0,0,0,464244433,0.0,0.0,0.0,90.0,464244433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ntp
476369599,42873263910,476369599,0,0,0,0,0,0,476369599,0.0,0.0,0.0,90.0,476369599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ntp
488489311,43964037990,488489311,0,0,0,0,0,0,488489311,0.0,0.0,0.0,90.0,488489311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ntp
500609338,45054840420,500609338,0,0,0,0,0,0,500609338,0.0,0.0,0.0,90.0,500609338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ntp
512731232,46145810880,512731232,0,0,0,0,0,0,512731232,0.0,0.0,0.0,90.0,512731232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ntp
524850124,47236511160,524850124,0,0,0,0,0,0,524850124,0.0,0.0,0.0,90.0,524850124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ntp
536974297,48327686730,536974297,0,0,0,0,0,0,536974297,0.0,0.0,0.0,90.0,536974297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,ntp
