delta_pps_5w,delta_pps_10w,pps_variance,pps_baseline,ratio_vs_baseline,top_ip_pps_50ms,top_ip_pps_1s,top_ip_pps_1min,ratio_50ms_1min,num_heavy_hitters,ip_concentration,new_ips_ratio,attack_entropy,adaptive_threshold,pps_dns,heavy_hitters_dns,ip_concentration_dns,ratio_vs_total_dns,pps_ntp,heavy_hitters_ntp,ip_concentration_ntp,ratio_vs_total_ntp,pps_snmp,heavy_hitters_snmp,ip_concentration_snmp,ratio_vs_total_snmp,pps_ssdp,heavy_hitters_ssdp,ip_concentration_ssdp,ratio_vs_total_ssdp,pps_portmap,heavy_hitters_portmap,ip_concentration_portmap,ratio_vs_total_portmap,pps_netbios,heavy_hitters_netbios,ip_concentration_netbios,ratio_vs_total_netbios,pps_ldap,heavy_hitters_ldap,ip_concentration_ldap,ratio_vs_total_ldap,pps_mssql,heavy_hitters_mssql,ip_concentration_mssql,ratio_vs_total_mssql,pps_tftp,heavy_hitters_tftp,ip_concentration_tftp,ratio_vs_total_tftp,pps_syn,heavy_hitters_syn,ip_concentration_syn,ratio_vs_total_syn,pps_http,heavy_hitters_http,ip_concentration_http,ratio_vs_total_http,pps_udp_other,heavy_hitters_udp_other,ip_concentration_udp_other,ratio_vs_total_udp_other,avg_packet_size,packet_size_variance,label
807283.0,1616128.0,870881755136.0,8105561.5,1.9312211275100708,249.96548461914065,10464.0,10714.6669921875,0.0233292821794748,0.0,0.0088213672861456,0.0,0.9911786317825316,22105644.0,2902165.9286214854,200.0,0.0052189673191662,0.9996583592870067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.24909575417739,31.60725411574051,dns
808448.0,1620025.0,871545896960.0,9136027.0,1.8492311239242556,235.9504852294922,7808.0,12063.4677734375,0.0195590928196907,0.0,0.008312958292663,0.0,0.9916870594024658,23061564.0,2896965.867212094,200.0,0.0053106627530828,0.999669570044542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.25234054551782,20.376219040190342,dns
811008.0,1619712.0,870505447424.0,8109128.0,1.94647216796875,263.7890930175781,4928.0,13408.5341796875,0.0196732245385646,0.0,0.0092864129692316,0.0,0.990713596343994,22306480.0,2890985.2604033137,200.0,0.0053544070804263,0.9996518313012476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.2497162865825,20.32276483622211,dns
810496.0,1618944.0,868869996544.0,9174786.0,1.845197916030884,208.2580108642578,2016.0,14748.80078125,0.0141203347593545,0.0,0.0073529412038624,0.0,0.9926470518112184,23110416.0,2891149.387379791,200.0,0.0053675859530165,0.99965844285198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.25408987139822,20.43859608817693,dns
808128.0,1616832.0,869626150912.0,8110408.0,1.946030855178833,242.98878479003903,17152.0,16124.267578125,0.0150697566568851,0.0,0.0085763288661837,0.0,0.9914236664772034,22314722.0,2891057.290273199,200.0,0.0052599671527617,0.9996584172598452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.25185446371509,20.40881738429001,dns
807936.0,1616640.0,870214533120.0,8079738.5,1.954154372215271,222.1052703857422,14176.0,814.4000244140625,0.2727225720882416,0.0,0.0078412154689431,0.0,0.9921587705612184,22111696.0,2902922.3055269765,200.0,0.005419498734936,0.9996651126719605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.24993610702295,9.369964017560864,dns
809061.0,1616741.0,871717666816.0,8103935.5,1.9318938255310056,252.7222900390625,10912.0,2170.666748046875,0.1164261102676391,0.0,0.0088256923481822,0.0,0.9911742806434632,22112264.0,2870064.686519086,200.0,0.005425938393084,0.9996456785033816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.24878717311614,31.373766621173665,dns
808960.0,1619200.0,870655524864.0,8042441.5,1.9591423273086548,245.6822967529297,8288.0,3560.533447265625,0.0690015405416488,0.0,0.0085784317925572,0.0,0.9914215803146362,22063266.0,2864235.1313780127,200.0,0.005305110738614,0.9996546184202024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.24871930281942,20.176973413237576,dns
809135.0,1619712.0,870655459328.0,8076509.5,1.9549814462661743,252.64073181152344,5536.0,4874.6669921875,0.0518272817134857,0.0,0.0088213672861456,0.0,0.9911786317825316,22108538.0,2870897.409978553,200.0,0.0052392774209651,0.9996480159684908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.24964133272739,9.04187316156098,dns
810752.0,1619456.0,869668683776.0,8102658.5,1.9325653314590452,262.5979309082031,2080.0,6172.80029296875,0.0425411351025104,0.0,0.0090664057061076,0.0,0.99093359708786,22121100.0,2838226.0684066387,200.0,0.0052941415106671,0.9996485330761916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.25354057865874,32.10074441366045,dns
807680.0,1616128.0,869115297792.0,8037769.5,1.959357500076294,262.7614440917969,17216.0,7513.6005859375,0.0349714420735836,0.0,0.0090641845017671,0.0,0.9909358024597168,22060936.0,2832248.011864374,200.0,0.005250077803988,0.9996438072050138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.25139320979305,20.96549977229816,dns
807680.0,1616640.0,870735413248.0,8074187.5,1.9552758932113647,269.7903137207031,14656.0,8883.2001953125,0.0303708463907241,0.0,0.0093137258663773,0.0,0.990686297416687,22110902.0,2838080.874935916,200.0,0.0052644394442916,0.99965516852793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.24854460834582,9.544513680976475,dns
808448.0,1615872.0,870251888640.0,8099321.5,1.932329773902893,237.07681274414065,11520.0,10256.5341796875,0.0231147091835737,0.0,0.0080862529575824,0.0,0.9919137358665466,22116348.0,2799626.6736508226,200.0,0.0052725841594323,0.999635090600162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.24994697410284,43.402277402454,dns
808830.0,1618944.0,869963595776.0,8005251.0,1.963543176651001,265.785888671875,8704.0,11624.0009765625,0.022865267470479,0.0,0.0090664057061076,0.0,0.99093359708786,22035916.0,2805387.6964732627,200.0,0.0053060684450892,0.9996533779685212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.25307513032533,20.58187401243824,dns
808704.0,1618688.0,869688475648.0,8067022.0,1.955997109413147,215.5115509033203,6080.0,12975.4677734375,0.0166091546416282,0.0,0.007347538601607,0.0,0.9926524758338928,22098666.0,2794211.574353714,200.0,0.0052775686220822,0.9996578623237992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.2504903973359,20.616299768633112,dns
811033.0,1618176.0,868573315072.0,8068298.5,1.9560683965682983,258.5428466796875,2912.0,14333.8671875,0.0180372018367052,0.0,0.0088256923481822,0.0,0.9911742806434632,22112694.0,2794938.4033137024,200.0,0.0053071510838949,0.9996488980185536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.24945339805161,20.52681497256625,dns
808960.0,1616384.0,868714151936.0,8071136.5,1.955444097518921,229.8250274658203,18080.0,15684.80078125,0.0146527225151658,0.0,0.0078412154689431,0.0,0.9921587705612184,22117044.0,2794128.858166944,200.0,0.0053074536994799,0.9996397612392212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.25242021167448,21.52922563701849,dns
808733.0,1616116.0,872619835392.0,8068215.5,1.9560251235961916,215.47027587890625,15296.0,254.933349609375,0.8452023863792419,0.0,0.007347538601607,0.0,0.9926524758338928,22112202.0,2794646.6688419767,200.0,0.0052597485539112,0.999646585905846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.24974519983857,20.671748211898283,dns
808907.0,1615819.0,870067142656.0,8070941.5,1.9552626609802248,244.26138305664065,12608.0,1628.800048828125,0.1499640047550201,0.0,0.0083333337679505,0.0,0.9916666746139526,22113036.0,2794059.30361706,200.0,0.005290727651866,0.999641937551172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.24919093851133,20.59224817715456,dns
808705.0,1616641.0,872876802048.0,9142200.0,1.8486093282699585,222.6470489501953,10688.0,2976.000244140625,0.0748141929507255,0.0,0.0075961775146424,0.0,0.99240380525589,23097492.0,2805987.275978153,200.0,0.0053713287367227,0.9996420395990842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.2493114392288,9.325052079944022,dns
808192.0,1619456.0,870634356736.0,8143057.5,1.9224543571472168,239.77426147460935,6528.0,4314.6669921875,0.0555719025433063,0.0,0.0080862529575824,0.0,0.9919137358665466,22395904.0,2772906.343741073,200.0,0.0053557006714816,0.999644771685074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.24863675367453,32.93274523284022,dns
813312.0,1622052.0,870927433728.0,8034047.5,1.960788369178772,261.5112609863281,4000.0,5642.1337890625,0.0463497079908847,0.0,0.0088192066177725,0.0,0.9911807775497437,22069098.0,2767806.5778622534,200.0,0.0052598674421126,0.999637938509506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.24899452987353,21.374832371561187,dns
810327.0,1619031.0,868464132096.0,9137275.0,1.8490567207336424,232.5421142578125,1024.0,6978.1337890625,0.0333243981003761,0.0,0.0077556953765451,0.0,0.992244303226471,23091986.0,2762346.198503925,200.0,0.0053703015630877,0.9996493340808053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.25101450880241,21.398050496744037,dns
807992.0,1616696.0,869689589760.0,9174015.0,1.841904163360596,247.0579376220703,15904.0,8308.80078125,0.0297344885766506,0.0,0.0083374204114079,0.0,0.9916625618934632,23285930.0,2762021.641674208,200.0,0.0053099918307817,0.9996262941295884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.25441757248048,21.249193857265045,dns
807424.0,1616119.0,870287409152.0,8105778.0,1.9473713636398315,239.80772399902344,13408.0,9673.6005859375,0.0247899144887924,0.0,0.0080803129822015,0.0,0.9919196963310242,22328824.0,2773159.2159329206,200.0,0.005271053056703,0.9996354978914244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.25096892965571,9.694895224213296,dns
273367.0,1080832.0,786750636032.0,8090327.0,1.868629574775696,0.0,7136.0,10949.8671875,0.0,0.0,0.0,0.0,1.0,22092392.0,2626575.4246951384,200.0,0.0053402201746514,0.998892330114775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.25171555231675,0.0,dns
0.0,0.0,0.0,1050061.875,0.0,0.0,0.0,10949.8671875,0.0,0.0,0.0,0.0,1.0,12533059.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.25171555231675,0.0,dns
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,dns
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,dns
916743.0,916743.0,42997063680.0,18673.0703125,49.09439086914063,253.26919555664065,5536.0,92.26667022705078,2.744969606399536,0.0,0.0086054718121886,0.0,0.9913945198059082,318585.25,185221.85128852143,0.0,0.0060328185328185,1.011436541143654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.23940027894002,435.374207729596,dns
897223.0,1798657.0,1074366709760.0,8484497.0,2.0668370723724365,234.3003845214844,7872.0,1636.800048828125,0.1431453973054886,0.0,0.007941760122776,0.0,0.9920582175254822,23929390.0,3426787.4552615657,200.0,0.0052706950101359,0.9996876499001596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.24969229796712,19.24058501328529,dns
900295.0,1799111.0,1073958223872.0,8984696.0,1.9521684646606443,260.28375244140625,4576.0,3125.33349609375,0.0832819119095802,0.0,0.0088280728086829,0.0,0.9911719560623168,24523228.0,3441560.6204995667,200.0,0.0052380066939382,0.9996802807581064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.24996096451116,8.904348644874322,dns
898355.0,1796045.0,1073296179200.0,9011800.0,1.9296663999557493,230.2167510986328,20128.0,4610.1337890625,0.0499371066689491,0.0,0.0077211558818817,0.0,0.992278814315796,24526030.0,3404370.3642257988,200.0,0.0052516032990744,0.999680570013416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.24879086355078,30.36718964919281,dns
898987.0,1796779.0,1074998280192.0,8945396.0,1.95694100856781,223.56961059570312,17728.0,6088.00048828125,0.0367229953408241,0.0,0.0075055188499391,0.0,0.9924944639205932,24476570.0,3398038.189837619,200.0,0.0053044466783791,0.999669403479904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.24957783200061,19.02311375454027,dns
898829.0,1796641.0,1074997166080.0,8979876.0,1.9527751207351685,236.77932739257807,14336.0,7555.73388671875,0.0313377007842063,0.0,0.0079400092363357,0.0,0.9920600056648254,24518016.0,3390695.6482566274,200.0,0.0053913828107376,0.9996767719287696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.24909608894033,19.054869497078187,dns
898816.0,1796986.0,1075165462528.0,10207212.0,1.8434786796569824,243.24606323242188,11072.0,9060.80078125,0.0268459785729646,0.0,0.0081641655415296,0.0,0.9918358325958252,25655940.0,3405451.740182885,200.0,0.0052394872103159,0.999686367896092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.24838723611239,8.762051928722707,dns
897459.0,1799513.0,1075325042688.0,9069051.0,1.918932676315308,232.4988555908203,7168.0,10549.333984375,0.0220391973853111,0.0,0.0077211558818817,0.0,0.992278814315796,24859674.0,3368546.863663355,200.0,0.0052755071434808,0.9996735908423252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.2485947326671,30.1872109939159,dns
900752.0,1799935.0,1074545164288.0,8945199.0,1.957538604736328,239.1588134765625,4448.0,12021.8671875,0.0198936499655246,0.0,0.0079400092363357,0.0,0.9920600056648254,24489792.0,3362082.63397822,200.0,0.0052359300990042,0.9996716756687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.25153629217449,19.67349308881391,dns
900322.0,1798687.0,1072314712064.0,8979454.0,1.9532543420791624,232.60243225097656,1152.0,13544.0009765625,0.0171738341450691,0.0,0.0076369191519916,0.0,0.9923630952835084,24530222.0,3369711.1912812907,200.0,0.0051903114186851,0.9996867423674304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.25028525429875,9.136482828053648,dns
898497.0,1796545.0,1075561758720.0,9012315.0,1.9308433532714844,235.01210021972656,17120.0,601.0667114257812,0.3909917175769806,0.0,0.007719452958554,0.0,0.9922805428504944,24553278.0,3332887.9776223,200.0,0.0052231946685804,0.9996777318460404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.25189860062727,30.1258489432484,dns
898390.0,1796304.0,1075803389952.0,10159114.0,1.8478965759277344,255.2694091796875,14464.0,2092.800048828125,0.1219750568270683,0.0,0.0083848191425204,0.0,0.9916151762008668,25607474.0,3325797.8716296693,200.0,0.0052369187413733,0.9996756773354112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.25254180691863,19.410290256074408,dns
898910.0,1796702.0,1075099205632.0,10204940.0,1.840308666229248,228.3133850097656,11648.0,3584.000244140625,0.0637035071849823,0.0,0.0074972435832023,0.0,0.992502748966217,25840266.0,3333508.0106007145,200.0,0.0053350835477921,0.9996661889715742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.25099519810917,8.748914243642904,dns
